"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"AR","144.00000000000000","35","207","35","207","190","0.01278643985076310073123","0.11234227702394500303384461","1.8932503600090200","0.05387000000000000","1.58775267354592997","5","36"
"TWIST1","145.33333333333334","8","268","8","268","160","0.00028106362836046897913","0.08803144693632999895349656","3.5511953515621100","0.07187000000000000","1.70587450802506990","4","37"
"BACH1","146.33333333333334","85","215","85","139","215","0.14525495856278400341743","0.13724946381045100007867177","0.8378690331910000","0.03659000000000000","1.48611213204986004","6","38"
"ARNT","150.00000000000000","90","231","90","231","129","0.16810660510837599490586","0.06591932391938119806251706","0.7744152222787650","0.06098000000000000","1.83897186815896996","5","39"
"FOXM1","152.00000000000000","54","314","54","88","314","0.04023433565573399789406","0.28224733698282400418122506","1.3954031652934300","0.02439000000000000","1.07528458177582009","6","40"
"NR3C1","152.66666666666666","25","234","234","199","25","1.00000000000000000000000","0.00298890658695922985937932","0.0000000000000000","0.05221000000000000","2.96887653859322986","6","41"
"STAT1","153.33333333333331","5","412","5","412","43","0.00010647698343868099667","0.00792873015928476955471726","3.9727442612006700","0.11860000000000000","2.65508978695454001","6","42"
"TCF4","164.00000000000000","49","296","147","296","49","0.40710458562522200409717","0.01152146211426299977909071","0.3902940057008910","0.08081000000000001","2.52647185059369983","5","43"
"RUNX2","165.66666666666666","61","242","61","242","194","0.05821968134177590153966","0.11447849466816299723870287","1.2349301759478299","0.06410000000000000","1.57837931359129002","5","44"
"BHLHE40","169.00000000000000","84","223","84","223","200","0.14127937323508399369842","0.11919844866286499751595329","0.8499212404450750","0.05912000000000000","1.55814681739381000","4","45"
"STAT5A","169.66666666666666","56","312","141","312","56","0.37939712453073698439354","0.01814370937701910088679647","0.4209059649738880","0.08537000000000000","2.36267221425607010","6","46"
"BATF","169.66666666666666","122","231","122","156","231","0.30142806399999300115411","0.15139003058155900416359430","0.5208163158138710","0.04115000000000000","1.43463887545816005","5","47"
"ELF5","171.00000000000000","76","237","200","76","237","1.00000000000000000000000","0.15500289179423701324544993","0.0000000000000000","0.02066000000000000","1.42208046958271006","5","48"
"CREM","171.33333333333334","129","207","178","129","207","0.69340536732141699882703","0.12889153791100899093535759","0.1590128009994200","0.03419000000000000","1.51848754131996011","5","49"
"KLF5","172.33333333333334","14","386","117","14","386","0.27975153325319801478344","0.41774023472457200156782164","0.5532275245258740","0.00491400000000000","0.81034793117869497","5","50"
"NR4A1","173.00000000000000","67","261","67","191","261","0.06781449906342469635678","0.19129901917596300875423765","1.1686774419730499","0.05037000000000000","1.30674591508195004","4","51"
"EOMES","174.66666666666666","51","331","142","331","51","0.39334430362306899153779","0.01198741976706780079653392","0.4052271348630500","0.09117000000000000","2.51251444433452020","5","52"
"TFAP2A","181.00000000000000","15","494","34","15","494","0.01265351657658709931542","0.66035030993391896636524052","1.8977887616368700","0.00497800000000000","0.43942956229574098","6","53"
"FOXA1","183.00000000000000","50","322","50","177","322","0.03173728201127699877215","0.29685336240953802411368656","1.4984302690760700","0.04714000000000000","1.04320499103112008","6","54"
"NFIC","183.33333333333334","82","335","82","335","133","0.12986853497045400263055","0.06873915308224799736169786","0.8864960586574200","0.09214000000000000","1.82013037372795994","5","55"
"MAF","185.66666666666666","60","365","60","132","365","0.05666233614678359981065","0.37269682014020899529782582","1.2467055238017899","0.03485000000000000","0.89143318726738596","4","56"
"E2F1","187.33333333333334","37","301","37","301","224","0.01525657414022399925579","0.14440581876153199547552219","1.8165429761472001","0.08214000000000000","1.45957898349006010","6","57"
"HOXA9","191.33333333333334","167","212","212","195","167","1.00000000000000000000000","0.09233615264986100301669580","0.0000000000000000","0.05103000000000000","1.68320117911986999","4","58"
"ELF3","193.00000000000000","20","480","79","20","480","0.11607757097622099784484","0.63511126216856694792767257","0.9352516884636770","0.00641000000000000","0.47454507590408901","4","59"
"KLF3","196.33333333333334","64","308","217","64","308","1.00000000000000000000000","0.27610835332747701853506328","0.0000000000000000","0.01805000000000000","1.08910325806039010","4","60"
"MYB","197.66666666666666","135","236","222","236","135","1.00000000000000000000000","0.06901515491593179785212442","0.0000000000000000","0.06285000000000000","1.81832054194901005","6","61"
"EPAS1","199.00000000000000","61","423","113","423","61","0.25566605308995798973015","0.02072419342357000038301607","0.5923269330391240","0.12110000000000000","2.31297173125188982","4","62"
"GATA2","202.33333333333334","62","339","62","339","206","0.06027516723819340005441","0.12667757970082599294769921","1.2198615759646301","0.09322000000000000","1.52733560674644009","6","63"
"HNF4A","206.66666666666669","6","483","6","131","483","0.00011099008602279899778","0.64035377233092605209208159","3.9547158120050598","0.03440000000000000","0.46720422333128597","6","64"
"PGR","207.33333333333334","21","362","239","362","21","1.00000000000000000000000","0.00114235758598222009001233","0.0000000000000000","0.10100000000000001","3.25289485617159002","4","65"
"ERG","207.66666666666666","89","427","107","427","89","0.23856149593951000986713","0.03555847316187610296367438","0.6223996505668120","0.12220000000000000","2.10194067200007018","5","66"
"TFAP4","208.00000000000000","33","409","33","409","182","0.01210408601939789996482","0.10557495759546600688771889","1.9170679985987900","0.11780000000000000","1.61840679963902989","4","67"
"FOSL2","210.00000000000000","58","476","96","58","476","0.20316692554010601368120","0.61800293444366605211115484","0.6921469913908500","0.01695000000000000","0.49868269940777199","5","68"
"CEBPB","211.33333333333334","66","365","66","365","203","0.06781449906342469635678","0.12411192375125000564306532","1.1686774419730499","0.10170000000000000","1.53774112604559998","6","69"
"JUNB","212.33333333333334","45","320","45","272","320","0.02910667432618789865484","0.29165088575879999366335937","1.5360074133964601","0.07310000000000000","1.05450693821881991","4","70"
"JUND","216.33333333333334","128","388","133","128","388","0.35053568810474400319066","0.42606755419825098618602510","0.4552677598429780","0.03390000000000000","0.79593889235403203","6","71"
"CEBPA","216.66666666666666","39","355","39","355","256","0.01808395114303880044093","0.18290320791222400287345806","1.7427066749587601","0.09894000000000000","1.33186909560391009","5","72"
"PPARG","217.66666666666666","22","319","22","319","312","0.00214768343582374997627","0.27967512804191202446801867","2.6680297323797002","0.08754000000000001","1.08104942645838009","5","73"
"MYBL2","219.00000000000000","80","379","80","379","198","0.12232749854029499603225","0.11645395399358099419728774","0.9124759050086010","0.10770000000000000","1.56983306059736005","6","74"
"FLI1","224.00000000000000","52","568","52","568","52","0.03330681013412990082445","0.01385311314651730026092924","1.4774669586472200","0.16739999999999999","2.46104981117610988","6","75"
"FOXO3","225.00000000000000","2","656","17","656","2","0.00151985384277620997652","0.00000004181835180402850255","2.8181981741129500","0.20119999999999999","5.48299555990103027","4","76"
"STAT2","228.00000000000000","77","506","101","506","77","0.21799504624886001380446","0.03127768074067569653573528","0.6615533752542430","0.14799999999999999","2.15352195222205012","5","77"
"KLF9","228.00000000000000","185","256","185","256","243","0.78703313740265201658985","0.16250616669392400903682017","0.1040069816331300","0.06838000000000000","1.39669214706888001","4","78"
"FOXO1","228.33333333333334","24","441","24","441","220","0.00265949488467910003658","0.14296232396971100819804690","2.5752008406725100","0.12790000000000001","1.46484825162885990","5","79"
"MITF","231.66666666666666","161","348","161","186","348","0.54859409603027997626157","0.34205651916617801910902585","0.2607488705836000","0.04915000000000000","0.95010969173001403","5","80"
"EHF","232.33333333333331","4","625","68","4","625","0.07324325805727720239968","0.97085669679506403362267974","1.1352323453530500","0.00184300000000000","0.03653383937095750","4","81"
"TP73","236.66666666666666","111","478","111","121","478","0.24295956027049800396433","0.63394087695292200557162232","0.6144660071132890","0.03174000000000000","0.47618739759828599","3","82"
"NFE2L2","239.33333333333331","81","533","104","81","533","0.22106477698745399806945","0.75700089789070601486997703","0.6554804495451870","0.02211000000000000","0.30942152600907702","5","83"
"TFDP1","241.00000000000000","142","325","256","325","142","1.00000000000000000000000","0.07419503400935439918484349","0.0000000000000000","0.08961000000000000","1.78540878944746995","4","84"
"NR5A2","244.00000000000000","160","363","160","363","209","0.51671897057270199660195","0.13084963171810298776520654","0.2867455936821240","0.10110000000000000","1.51075991221416994","4","85"
"ETV4","246.33333333333334","34","502","203","502","34","1.00000000000000000000000","0.00457095305352136962312448","0.0000000000000000","0.14670000000000000","2.83581069711694012","4","86"
"IRF9","249.66666666666666","108","352","108","289","352","0.23856149593951000986713","0.34997854111031001522746919","0.6223996505668120","0.07924000000000000","0.93463091513376695","4","87"
"BACH2","252.00000000000000","128","394","128","234","394","0.31803821164270601462576","0.44321046329256197360280112","0.4975206972841290","0.06265000000000000","0.76678313823977495","4","88"
"SPI1","252.66666666666666","145","464","145","464","149","0.40233314900103300804091","0.08045452772156509724243989","0.3954141835979210","0.13469999999999999","1.74805486366130003","6","89"
"TCF7","257.33333333333331","87","520","87","520","165","0.15719984868204400774161","0.09110733458101240300752721","0.8035478763410450","0.15170000000000000","1.68958522486041995","5","90"
"PROX1","262.33333333333331","37","602","148","37","602","0.44607461627413602656134","0.89917280074135796930079323","0.3505924894365400","0.01010000000000000","0.12670637405037399","4","91"
"FOXO4","264.00000000000000","116","555","116","555","121","0.27238721895590101151896","0.06047896324541449791789560","0.5648132743919611","0.16309999999999999","1.87728558196772011","3","92"
"NR2F2","264.00000000000000","232","303","232","303","257","1.00000000000000000000000","0.18450406389949100538494520","0.0000000000000000","0.08262000000000000","1.32701396274434003","5","93"
"NR1H2","264.33333333333331","213","351","229","351","213","1.00000000000000000000000","0.13596411366586400037981264","0.0000000000000000","0.09764000000000000","1.49099002557363991","4","94"
"GATA4","265.00000000000000","185","404","206","185","404","1.00000000000000000000000","0.46365262867330597762460798","0.0000000000000000","0.04878000000000000","0.73284556214585195","5","95"
"EBF1","265.33333333333331","157","468","157","468","171","0.50451136626418902064728","0.09793301884304070337172732","0.2971290449866130","0.13569999999999999","1.65495799472506011","5","96"
"TCF3","268.33333333333331","90","460","255","460","90","1.00000000000000000000000","0.03795825915468049871481782","0.0000000000000000","0.13410000000000000","2.07530518566146993","6","97"
"WT1","269.00000000000000","51","431","51","431","325","0.03173728201127699877215","0.30612666851961800595915975","1.4984302690760700","0.12460000000000000","1.02338326551389991","4","98"
"TEAD2","271.66666666666669","156","335","156","324","335","0.49423094389738997378458","0.32540626722221999145290283","0.3060700668190580","0.08903000000000000","0.98340882789105299","4","99"
"BCL6","273.00000000000000","104","544","171","104","544","0.64853980648788500662505","0.79056692275107198764061422","0.1880633623594350","0.02778000000000000","0.26557450498190099","5","100"
"ATF6","274.00000000000000","154","476","192","476","154","1.00000000000000000000000","0.08495059757753099793919915","0.0000000000000000","0.13760000000000000","1.72265685127817991","3","101"
"PAX6","274.33333333333331","40","730","53","730","40","0.03330681013412990082445","0.00689290419274009996675190","1.4774669586472200","0.22670000000000001","2.70197453223119988","5","102"
"RUNX3","276.00000000000000","91","494","243","494","91","1.00000000000000000000000","0.03901481044629460243067243","0.0000000000000000","0.14430000000000001","2.06403064987968987","5","103"
"ETV1","277.00000000000000","118","511","202","511","118","1.00000000000000000000000","0.05944047567479940341605982","0.0000000000000000","0.14890000000000000","1.88492121294075998","4","104"
"NFKB1","277.33333333333331","11","604","11","217","604","0.00034225680033443201195","0.90215698423423995588876778","3.4656479140679601","0.05713000000000000","0.12293700233037200","4","105"
"RXRA","277.33333333333331","244","324","244","264","324","1.00000000000000000000000","0.29841899884315398194800650","0.0000000000000000","0.07094000000000000","1.03982976280768002","6","106"
"ZEB1","279.66666666666669","17","702","120","702","17","0.28873356833490698702960","0.00082926670436746696603997","0.5395027218514280","0.21720000000000000","3.34283674720541990","5","107"
"STAT4","280.66666666666669","175","415","252","415","175","1.00000000000000000000000","0.10032378767584300416348952","0.0000000000000000","0.11920000000000000","1.64328593162123004","4","108"
"E2F2","281.33333333333331","157","490","197","490","157","1.00000000000000000000000","0.08578378810227839379454196","0.0000000000000000","0.14249999999999999","1.71807032867536003","3","109"
"RELB","284.33333333333331","115","495","115","243","495","0.25566605308995798973015","0.66195538361990702291848265","0.5923269330391240","0.06450000000000000","0.43721506724524800","4","110"
"NFE2","286.33333333333331","121","472","121","472","266","0.29309579879968700177884","0.19714580430931200050181928","0.5329904066423899","0.13680000000000000","1.28972601334584991","5","111"
"STAT5B","286.33333333333331","127","570","127","570","162","0.30471348466303399549204","0.08980015112523639930763864","0.5161083262657979","0.16830000000000001","1.69645285582710992","4","112"
"MEIS1","288.00000000000000","143","542","179","542","143","0.70030635940446694931438","0.07553036189775909348131933","0.1547119298540240","0.15809999999999999","1.77723026461596989","5","113"
"MYOD1","289.00000000000000","173","467","173","467","227","0.65644827731513399893259","0.14637141367087999621610095","0.1827994870330660","0.13560000000000000","1.45246838490131003","5","114"
"LYL1","289.66666666666669","163","465","163","465","241","0.56560564754819397936814","0.15742539739221200756347230","0.2474862627776850","0.13510000000000000","1.41378378003789007","5","115"
"E2F4","290.33333333333331","1","752","118","752","1","0.28418728623474298622398","0.00000000000181471360031017","0.5463953551263619","0.23730000000000001","7.04802782314764986","6","116"
"NCOA3","292.33333333333331","92","560","225","560","92","1.00000000000000000000000","0.03946766510943249678389222","0.0000000000000000","0.16520000000000001","2.05927747404443018","4","117"
"ZBTB33","293.33333333333331","109","517","109","254","517","0.23856149593951000986713","0.71927965124205395230916338","0.6223996505668120","0.06783000000000000","0.35942168973787098","5","118"
"RFX5","296.33333333333331","125","473","125","473","291","0.30471348466303399549204","0.24959902422498300711417585","0.5161083262657979","0.13689999999999999","1.15132386117734997","5","119"
"NFATC2","306.33333333333331","227","465","227","227","465","1.00000000000000000000000","0.57747490267965595478472096","0.0000000000000000","0.06020000000000000","0.55707688073090600","3","120"
"SMAD5","312.00000000000000","42","648","42","648","246","0.02418841106662270035166","0.16607414363978401095067738","1.6163926594455800","0.19839999999999999","1.38492911398940000","4","121"
"MYCN","312.33333333333331","114","574","114","574","249","0.25566605308995798973015","0.17116666396039800779327322","0.5923269330391240","0.16930000000000001","1.36846470060207004","5","122"
"NCOA2","313.00000000000000","224","466","224","249","466","1.00000000000000000000000","0.57764510075983999115578627","0.0000000000000000","0.06596000000000000","0.55682778127444799","4","123"
"RUNX1","313.66666666666669","140","487","140","314","487","0.37939712453073698439354","0.65144094558843002040759984","0.4209059649738880","0.08547000000000000","0.45176130905110001","5","124"
"NFATC1","321.33333333333331","92","614","92","258","614","0.18512410674482898675919","0.93681374244466997236457928","0.7325370240101160","0.06880000000000000","0.07927518654207270","5","125"
"POU5F1","323.00000000000000","102","564","102","564","303","0.21954622221342501298125","0.26531970206628102681989390","0.6584740315087120","0.16610000000000000","1.11390556429398990","5","126"
"E2F6","325.66666666666669","150","559","150","559","268","0.46080876208546101002739","0.20096909194103698692579485","0.3364792715787960","0.16460000000000000","1.27879546323565996","5","127"
"NEUROD1","326.00000000000000","226","410","226","410","342","1.00000000000000000000000","0.33281268631335497731882356","0.0000000000000000","0.11790000000000000","0.96846400702298197","4","128"
"IKZF1","331.00000000000000","167","440","167","386","440","0.59712556994837395762943","0.50551768595301505015982002","0.2239343311801150","0.11020000000000001","0.66583325565132001","6","129"
"REST","334.33333333333331","28","734","241","734","28","1.00000000000000000000000","0.00333829359139120986424421","0.0000000000000000","0.22880000000000000","2.93473806677168003","6","130"
"E2F7","335.33333333333331","154","515","154","337","515","0.49423094389738997378458","0.71306860894420698304685402","0.3060700668190580","0.09272000000000000","0.36773799209218400","5","131"
"NR5A1","336.00000000000000","119","449","119","440","449","0.28873356833490698702960","0.54273398268394701382533185","0.5395027218514280","0.12780000000000000","0.60868389692910596","3","132"
"ESR2","337.00000000000000","27","638","27","638","346","0.00604641759833618019221","0.34115464185781202433034309","2.2185018613940501","0.19530000000000000","0.95188631260516898","5","133"
"SMAD1","339.33333333333331","14","697","14","697","307","0.00047290928444308901824","0.27306571715716299042497894","3.3252221595671099","0.21579999999999999","1.09602983745159999","5","134"
"KDM5B","341.66666666666669","122","773","130","773","122","0.33560662057589701889881","0.06072247832822399993268903","0.4741694803486460","0.24750000000000000","1.87551084937950008","5","135"
"HBP1","346.33333333333331","100","775","100","775","164","0.21799504624886001380446","0.09033134484579130596415553","0.6615533752542430","0.24790000000000001","1.69365245100138995","4","136"
"MEF2A","346.66666666666669","174","626","174","240","626","0.67096205760783800275959","0.97143908852321902980264667","0.1733020381580590","0.06397000000000000","0.03580344198242570","6","137"
"MAFG","347.00000000000000","58","778","58","778","205","0.04975916964507810097418","0.12665085001873499503943776","1.3031268755352701","0.24950000000000000","1.52744316419995996","4","138"
"REL","350.33333333333331","69","607","69","375","607","0.07324325805727720239968","0.90945034177476702375031437","1.1352323453530500","0.10630000000000001","0.11373187763012500","3","139"
"FOXA2","351.33333333333331","115","735","204","735","115","1.00000000000000000000000","0.05694902647135900025654465","0.0000000000000000","0.22900000000000001","1.90370184154488009","6","140"
"TEAD1","353.66666666666669","31","521","31","521","509","0.00834379627103352949913","0.70057656360709197329583731","2.0786363085419901","0.15170000000000000","0.38454228231233600","4","141"
"HSF1","353.66666666666669","213","544","213","544","304","1.00000000000000000000000","0.26702800616698302293983147","0.0000000000000000","0.15850000000000000","1.10993275121332990","5","142"
"NR1H3","353.66666666666669","230","598","230","598","233","1.00000000000000000000000","0.15234958360423400680616624","0.0000000000000000","0.17660000000000001","1.43128139600788007","5","143"
"ELF1","354.00000000000000","199","481","199","481","382","1.00000000000000000000000","0.41072240219625699708672073","0.0000000000000000","0.13880000000000001","0.82262302265917497","5","144"
"ZBTB7A","354.33333333333331","263","459","263","341","459","1.00000000000000000000000","0.56496254058586103941053125","0.0000000000000000","0.09396000000000000","0.57548617115853196","5","145"
"NCOA1","354.66666666666669","120","721","223","721","120","1.00000000000000000000000","0.05956448911614180274920471","0.0000000000000000","0.22420000000000001","1.88400359556904995","4","146"
"NFKB2","356.00000000000000","64","550","64","454","550","0.06072040717845630236615","0.80668992407498696373124858","1.2166653248140900","0.13250000000000001","0.24469845543678301","4","147"
"SOX10","358.00000000000000","170","657","247","657","170","1.00000000000000000000000","0.09756235681143810012372342","0.0000000000000000","0.20150000000000001","1.65678793650322009","4","148"
"FOXL2","358.33333333333337","36","886","36","886","153","0.01425860756477509948270","0.08454604512024860296648399","1.8459228837731501","0.29130000000000000","1.72489695120811004","3","149"
"IRF1","359.00000000000000","159","520","159","398","520","0.51671897057270199660195","0.72907411007944800118707462","0.2867455936821240","0.11490000000000000","0.34635743439518801","6","150"
"NR2F1","359.66666666666669","149","620","149","620","310","0.45330781155466198795168","0.27785798672656097929589691","0.3436067969663420","0.18659999999999999","1.08514376390850997","4","151"
"RELA","360.00000000000000","19","577","19","577","484","0.00155797400155703005993","0.64377899893675605280662921","2.8074397938229700","0.17069999999999999","0.46242161890383299","6","152"
"SPIB","361.33333333333331","144","632","144","308","632","0.39921816371081497720752","0.99849346498861901721966206","0.3987897073147240","0.08418000000000000","0.00188816275005804","4","153"
"CTCF","367.00000000000000","188","684","188","684","229","0.93035928904752696055880","0.14911634887914498870387092","0.0313493018574687","0.21190000000000001","1.44265972869913006","6","154"
"RARA","369.00000000000000","18","745","18","745","344","0.00151985384277620997652","0.33840487213073300321042325","2.8181981741129500","0.23460000000000000","0.95732176671912494","5","155"
"NANOG","370.33333333333337","59","929","123","929","59","0.30142806399999300115411","0.01898448389941040023720653","0.5208163158138710","0.31100000000000000","2.34583550534116014","6","156"
"MXI1","377.66666666666669","221","460","221","452","460","1.00000000000000000000000","0.56504179094552198225898110","0.0000000000000000","0.13210000000000000","0.57536896179750296","5","157"
"PDX1","380.33333333333331","238","619","238","284","619","1.00000000000000000000000","0.95327204570094103974753352","0.0000000000000000","0.07801000000000000","0.05859832392994380","5","158"
"TBX21","380.66666666666669","73","607","73","607","462","0.09492188875627230459919","0.56818117858318195612099544","1.0226336287747000","0.17979999999999999","0.57073221405233898","4","159"
"LEF1","380.66666666666669","218","565","218","565","359","1.00000000000000000000000","0.36455844910277201975645767","0.0000000000000000","0.16650000000000001","0.90671326070834601","4","160"
"TEAD4","382.33333333333331","187","572","187","388","572","0.80996579823866099445695","0.86171902211094197898688662","0.0915333193310081","0.11110000000000000","0.17418633798996500","6","161"
"IRF2","386.00000000000000","158","628","158","628","372","0.51156968675334202334426","0.39054187628179198865652211","0.2910951977074360","0.18980000000000000","0.85863508266044197","4","162"
"CREB3","387.00000000000000","195","496","195","470","496","1.00000000000000000000000","0.66459937256056500487488847","0.0000000000000000","0.13630000000000000","0.43357186047661800","4","163"
"ASCL1","387.66666666666663","125","907","131","907","125","0.34276840556419602146221","0.06258518435593819762008394","0.4649992156913260","0.30099999999999999","1.86212704744276003","4","164"
"GFI1B","392.00000000000000","207","641","207","641","328","1.00000000000000000000000","0.31118455469070099850270594","0.0000000000000000","0.19660000000000000","1.01273960596500001","5","165"
"GLI2","392.66666666666663","3","1051","124","1051","3","0.30471348466303399549204","0.00000014474603451339999238","0.5161083262657979","0.36399999999999999","5.25912048087286976","3","166"
"HHEX","394.00000000000000","208","524","208","450","524","1.00000000000000000000000","0.73613297317250503404295614","0.0000000000000000","0.13180000000000000","0.33697867846862800","4","167"
"CEBPG","402.00000000000000","170","680","170","680","356","0.64044969950096097832670","0.35656731307320099766400290","0.1935149737834670","0.21079999999999999","0.92192573758967500","4","168"
"NRF1","405.33333333333331","235","621","235","360","621","1.00000000000000000000000","0.95855221237203502848700509","0.0000000000000000","0.10070000000000000","0.05197048350248050","5","169"
"STAT6","407.00000000000000","214","754","253","754","214","1.00000000000000000000000","0.13718185480726799441164587","0.0000000000000000","0.23780000000000001","1.48636782751459995","4","170"
"USF1","412.66666666666663","32","970","32","970","236","0.01033586609463590065550","0.15456862776179100538165301","1.9856531257748200","0.32979999999999998","1.42357813919981990","5","171"
"HOXB13","413.33333333333331","70","744","70","744","426","0.08409361848267819794511","0.48477412369376299272616393","1.0752369597658600","0.23430000000000001","0.69864466420382199","4","172"
