"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"KLF4","90.33333333333334","23","222","23","26","222","0.03832072391876999856","0.0988174879389867033552263820","1.416566295236560","0.007123000000000000","1.65061365936529003","5","15"
"MITF","97.33333333333333","33","151","33","108","151","0.10777091699520399692","0.0551125091051623966498240748","0.967498421826357","0.026409999999999999","1.91798818648664993","5","16"
"IRF4","101.00000000000000","34","135","135","34","134","1.00000000000000000000","0.0482890551613612967196687009","0.000000000000000","0.009214000000000000","1.97481580163379999","5","17"
"BATF","102.66666666666667","70","164","74","164","70","1.00000000000000000000","0.0155173004869263997385075982","0.000000000000000","0.039930000000000000","2.42007513585499012","5","18"
"ERG","104.66666666666667","39","175","100","175","39","1.00000000000000000000","0.0034349119701330599503663610","0.000000000000000","0.042310000000000000","2.92587293876036014","5","19"
"JUND","108.33333333333334","26","269","26","30","269","0.06000287010703739959","0.1626455051114530092615240164","1.221827975585740","0.008475000000000000","1.39622913730629006","6","20"
"CEBPG","109.00000000000000","79","167","79","81","167","1.00000000000000000000","0.0632456468403389954202609147","0.000000000000000","0.020199999999999999","1.85746063421330998","4","21"
"CEBPA","113.33333333333333","30","191","30","119","191","0.08270324082234120633","0.0863966339908049940632395192","1.082477471781400","0.029250000000000002","1.71471967797445002","5","22"
"PAX6","114.33333333333333","6","186","186","151","6","1.00000000000000000000","0.0000423297188105223017376422","0.000000000000000","0.036859999999999997","4.09438130825529001","5","23"
"GATA3","115.33333333333333","114","117","117","115","114","1.00000000000000000000","0.0399177683956987994218224003","0.000000000000000","0.028000000000000001","2.05459883393448006","6","24"
"BHLHE40","115.66666666666666","16","303","16","28","303","0.01529387482103389956","0.1984485807407569968319194231","1.815482468793140","0.007985000000000001","1.28598418613573995","4","25"
"WT1","116.66666666666667","32","177","32","177","141","0.09605789203854120384","0.0515167149426462994687980768","1.017466948053860","0.042680000000000003","1.94715032646272990","4","26"
"IKZF1","123.33333333333333","110","132","132","110","128","1.00000000000000000000","0.0456734475266230011136769917","0.000000000000000","0.026939999999999999","1.99839874563883990","6","27"
"SMAD3","126.33333333333333","17","212","212","150","17","1.00000000000000000000","0.0002944959247652330098371509","0.000000000000000","0.036589999999999998","3.62009407438032982","5","28"
"MAFK","126.33333333333334","40","276","40","63","276","0.15037880202684200670","0.1682696472186369918144777102","0.822813379247086","0.016379999999999999","1.37778510149788991","5","29"
"STAT3","137.33333333333334","47","308","57","47","308","0.21698270126697000171","0.2063276206466400086725343499","0.663574888472964","0.012200000000000001","1.26372814184605997","6","30"
"NFATC1","138.66666666666666","34","209","34","209","173","0.10777091699520399692","0.0694098780081816024711827140","0.967498421826357","0.050979999999999998","1.81574252180835005","5","31"
"HBP1","144.66666666666666","64","248","122","64","248","1.00000000000000000000","0.1303771600199599978164854974","0.000000000000000","0.016580000000000001","1.51261626589212006","4","32"
"ELF1","144.66666666666666","93","181","93","160","181","1.00000000000000000000","0.0788800704187121032306961865","0.000000000000000","0.038699999999999998","1.75722145040739997","5","33"
"ETS2","147.33333333333334","74","266","102","266","74","1.00000000000000000000","0.0166698673414917009072411247","0.000000000000000","0.064810000000000006","2.39390936847685021","4","34"
"REL","147.66666666666669","12","406","12","25","406","0.00190285231924892007","0.3432985077165969789447785843","2.720594916087150","0.006845000000000000","0.94766797797190705","3","35"
"TCF4","157.33333333333334","51","273","51","273","148","0.18301706571788700639","0.0535406803043688983567705009","0.737508411900463","0.066580000000000000","1.93053421286035998","5","36"
"IRF9","164.33333333333334","22","335","136","335","22","1.00000000000000000000","0.0011134171369563299665988998","0.000000000000000","0.081909999999999997","3.26017952743679995","4","37"
"CLOCK","169.66666666666666","43","326","43","326","140","0.15590629990835500052","0.0509053825450734021007548336","0.807136335355383","0.079269999999999993","1.95227652861912992","5","38"
"CREM","169.66666666666666","44","374","44","91","374","0.15590629990835500052","0.2921007113551070122348107816","0.807136335355383","0.022110000000000001","1.05352441319359991","5","39"
"HIF1A","172.00000000000000","3","456","3","456","57","0.00011982678880221700","0.0070719510582482603133769317","3.921446079038590","0.115900000000000003","2.69343699326074004","5","40"
"NR4A1","172.33333333333334","6","331","180","6","331","1.00000000000000000000","0.2375069815901139913538742121","0.000000000000000","0.001843000000000000","1.18124104129799989","4","41"
"SOX9","172.33333333333334","136","222","222","136","159","1.00000000000000000000","0.0586770773348753021947388220","0.000000000000000","0.033169999999999998","1.89060511209088000","5","42"
"E2F6","172.66666666666666","90","302","90","126","302","1.00000000000000000000","0.1975583627242860074169072959","0.000000000000000","0.030710000000000001","1.28853911291951007","5","43"
"EPAS1","173.00000000000000","37","383","99","383","37","1.00000000000000000000","0.0030376685191473001140805010","0.000000000000000","0.094589999999999994","2.96390013313120981","4","44"
"TCF7L2","176.00000000000000","28","317","28","183","317","0.06306076578007950573","0.2183046688192049888943557789","1.200240759689550","0.043770000000000003","1.23104865108424000","6","45"
"MAF","177.33333333333334","33","352","147","33","352","1.00000000000000000000","0.2667855000743590276890415680","0.000000000000000","0.008711999999999999","1.11049565345307011","4","46"
"TFAP2C","178.00000000000000","92","243","243","92","199","1.00000000000000000000","0.0925239359245216969052094669","0.000000000000000","0.022400000000000000","1.68223161460152992","6","47"
"PDX1","178.66666666666666","55","291","190","55","291","1.00000000000000000000","0.1828450266555780023836064174","0.000000000000000","0.014740000000000000","1.33204614170426994","5","48"
"CTCF","179.00000000000000","82","312","82","312","143","1.00000000000000000000","0.0517898638351746987140700185","0.000000000000000","0.076270000000000004","1.94487633542148997","6","49"
"BACH2","179.66666666666666","41","374","41","374","124","0.15314699139367199399","0.0447032305397042015182584862","0.814891530584218","0.092100000000000001","2.00743626596206015","4","50"
"MEIS2","180.66666666666666","124","263","155","124","263","1.00000000000000000000","0.1574916814472790138612623423","0.000000000000000","0.030300000000000001","1.41355813265943997","4","51"
"JUN","182.00000000000000","1","532","1","13","532","0.00000267146566542564","0.5797648378611479635935666010","5.573250403143810","0.003734000000000000","0.55372825111254997","6","52"
"ETS1","185.00000000000000","61","412","61","412","82","0.37732323580900700710","0.0208868248359189989660222864","0.423286449840305","0.101999999999999993","2.31002401101140009","6","53"
"GATA6","191.66666666666669","40","489","46","489","40","0.15865675561849901243","0.0037807970216378401946688559","0.799541430872918","0.124600000000000002","2.89589431751580006","5","54"
"CDX2","192.00000000000000","78","316","78","316","182","1.00000000000000000000","0.0789712835797431039752680704","0.000000000000000","0.077160000000000006","1.75668636089955998","5","55"
"EHF","197.33333333333334","11","307","11","307","274","0.00190285231924892007","0.1661346080247290135645243936","2.720594916087150","0.074789999999999995","1.38473141941266009","4","56"
"ESRRA","198.33333333333334","53","390","53","152","390","0.20148261758596200388","0.3152539858781179815672146560","0.695762415588027","0.037039999999999997","1.00425859422852004","5","57"
"RELA","199.33333333333334","8","393","8","393","197","0.00124143093475197999","0.0915691081214549951194925370","2.906077436794430","0.097559999999999994","1.68717811558265995","6","58"
"NFKB2","201.66666666666666","10","417","10","178","417","0.00153872925209537991","0.3527732009649839906018087277","2.812837789957450","0.042740000000000000","0.92922363543818798","4","59"
"RELB","202.00000000000000","24","511","24","71","511","0.04144805796646280210","0.5348532682677580307739617638","1.382495813345490","0.017809999999999999","0.62061454355775003","4","60"
"FOXO1","209.00000000000000","110","319","110","198","319","1.00000000000000000000","0.2217946560901550012712135640","0.000000000000000","0.048779999999999997","1.22176989508649991","5","61"
"STAT5A","215.00000000000000","135","277","233","135","277","1.00000000000000000000","0.1695020667349300125259503602","0.000000000000000","0.032980000000000002","1.37380552082082996","6","62"
"AR","217.33333333333334","67","420","67","165","420","1.00000000000000000000","0.3562886792773299893255511961","0.000000000000000","0.040399999999999998","0.92246001198912797","5","63"
"VDR","217.33333333333334","106","292","254","292","106","1.00000000000000000000","0.0323518968377167967509500102","0.000000000000000","0.071230000000000002","2.14003551335571007","5","64"
"ZEB2","217.33333333333334","158","262","262","232","158","1.00000000000000000000","0.0578252156721915031023506515","0.000000000000000","0.057239999999999999","1.89702062774209002","4","65"
"HNF1B","219.33333333333334","85","446","127","446","85","1.00000000000000000000","0.0219578292534165012139801831","0.000000000000000","0.113600000000000007","2.29109656543933005","3","66"
"NEUROD1","222.00000000000000","166","304","166","196","304","1.00000000000000000000","0.1989681875362349916525062099","0.000000000000000","0.048529999999999997","1.28449678568863002","4","67"
"CEBPD","222.33333333333331","25","523","25","523","119","0.04456537803611729937","0.0417587492611988034263426073","1.351002405121730","0.137000000000000011","2.03591641447621008","5","68"
"NR5A2","223.00000000000000","96","391","182","96","391","1.00000000000000000000","0.3186615452729810171739188718","0.000000000000000","0.023570000000000001","0.99721214871975605","4","69"
"TWIST1","223.33333333333334","166","253","251","166","253","1.00000000000000000000","0.1403581809758399912002602150","0.000000000000000","0.040450000000000000","1.47445850948514989","4","70"
"FOXA1","224.00000000000000","101","465","106","465","101","1.00000000000000000000","0.0307013858239605016975382057","0.000000000000000","0.117800000000000002","2.16092173255009978","6","71"
"RUNX1","224.66666666666666","54","415","205","415","54","1.00000000000000000000","0.0064728580069964196733178774","0.000000000000000","0.103300000000000003","2.72281353620005007","5","72"
"SNAI2","225.33333333333334","191","270","215","191","270","1.00000000000000000000","0.1630434432936090083376967641","0.000000000000000","0.046670000000000003","1.39490846778894007","4","73"
"SOX10","227.00000000000000","177","287","217","287","177","1.00000000000000000000","0.0733125689821411963276176493","0.000000000000000","0.070019999999999999","1.79087990532575003","4","74"
"ESR1","227.66666666666666","15","411","15","411","257","0.01428780391017800064","0.1453804866859350064522971024","1.845034518793720","0.101699999999999999","1.45604389120953992","6","75"
"BCL6","229.33333333333331","52","560","76","52","560","1.00000000000000000000","0.6778982255672230117227172741","0.000000000000000","0.013530000000000000","0.41533289223094699","5","76"
"TFAP2A","235.66666666666669","52","586","52","69","586","0.18301706571788700639","0.7787922664309240294855385400","0.737508411900463","0.017420000000000001","0.28089326512644902","6","77"
"HNF4G","238.33333333333334","129","315","129","271","315","1.00000000000000000000","0.2149595024945220034240378482","0.000000000000000","0.065960000000000005","1.24004296612861009","5","78"
"KLF9","241.33333333333334","100","482","142","100","482","1.00000000000000000000","0.4731132043751389848473820621","0.000000000000000","0.024570000000000002","0.71742288281195299","4","79"
"NRF1","242.66666666666666","58","338","58","332","338","0.22715111435846399579","0.2494021925358929914207095635","0.643685128281252","0.081079999999999999","1.15180261632342007","5","80"
"PGR","249.00000000000000","188","368","191","368","188","1.00000000000000000000","0.0839002187060812060215297947","0.000000000000000","0.090910000000000005","1.72849108091899994","4","81"
"GATA2","250.33333333333334","116","481","116","481","154","1.00000000000000000000","0.0561457845288430013042102473","0.000000000000000","0.121200000000000002","1.90990237268298002","6","82"
"TP73","250.66666666666666","227","275","250","227","275","1.00000000000000000000","0.1677966135460740026985604345","0.000000000000000","0.056000000000000001","1.37931837502239008","3","83"
"PRDM1","251.66666666666666","198","339","198","218","339","1.00000000000000000000","0.2522505019559019845409864047","0.000000000000000","0.053440000000000001","1.14490019801658005","5","84"
"ESR2","252.66666666666669","101","535","101","535","122","1.00000000000000000000","0.0436384354158192017125728057","0.000000000000000","0.140199999999999991","2.01754724944340014","5","85"
"PKNOX1","253.66666666666666","192","349","192","220","349","1.00000000000000000000","0.2651311902326490277381765281","0.000000000000000","0.053870000000000001","1.11434504320404004","4","86"
"FOXA2","254.33333333333334","107","469","107","469","187","1.00000000000000000000","0.0824416089503578058961252850","0.000000000000000","0.118599999999999997","1.73669166958350996","6","87"
"ZBTB33","254.33333333333334","219","285","259","285","219","1.00000000000000000000","0.0976168012148176944542399269","0.000000000000000","0.069699999999999998","1.65651879921958001","5","88"
"EBF1","256.00000000000000","92","429","92","429","247","1.00000000000000000000","0.1274279585034540085430876388","0.000000000000000","0.107499999999999998","1.52432334407412995","5","89"
"ATF4","258.66666666666669","2","767","2","767","7","0.00001780173789542850","0.0000460143469265387021764797","4.749537597603920","0.215900000000000009","4.07500000065996026","4","90"
"CREB3","260.33333333333331","80","466","80","466","235","1.00000000000000000000","0.1179367319925890000842372274","0.000000000000000","0.117900000000000005","1.56349278253340995","4","91"
"FOXO4","260.66666666666669","111","377","111","377","294","1.00000000000000000000","0.1885870278054480042584373223","0.000000000000000","0.093299999999999994","1.31477055009065991","3","92"
"IRF1","265.33333333333331","133","413","133","413","250","1.00000000000000000000","0.1351562089535709998422419176","0.000000000000000","0.102099999999999996","1.49407426723497005","6","93"
"HOXA9","265.66666666666669","45","622","130","45","622","1.00000000000000000000","0.8663291993987920491804288758","0.000000000000000","0.011820000000000001","0.16832297612971100","4","94"
"SOX2","265.66666666666669","161","416","220","416","161","1.00000000000000000000","0.0595060637040214016058037316","0.000000000000000","0.103700000000000001","1.88443570726680010","5","95"
"RUNX2","267.00000000000000","36","559","206","559","36","1.00000000000000000000","0.0029328774143773301587290181","0.000000000000000","0.147400000000000003","2.97468688869887998","5","96"
"PAX5","270.00000000000000","121","504","185","504","121","1.00000000000000000000","0.0423443887492783999082490709","0.000000000000000","0.130200000000000010","2.03011955015441004","5","97"
"STAT2","272.00000000000000","27","558","231","558","27","1.00000000000000000000","0.0016992700093254899367661848","0.000000000000000","0.146800000000000014","3.13830665126966002","5","98"
"RUNX3","273.00000000000000","184","428","207","428","184","1.00000000000000000000","0.0793997502571057028886158946","0.000000000000000","0.106999999999999998","1.75417952613481010","5","99"
"STAT4","274.33333333333331","202","389","232","202","389","1.00000000000000000000","0.3137178785583489837307524795","0.000000000000000","0.049750000000000003","1.00745144766498007","4","100"
"STAT6","277.66666666666669","18","580","235","580","18","1.00000000000000000000","0.0003800849104512579929894545","0.000000000000000","0.154599999999999987","3.55353894875901988","4","101"
"NFE2L2","278.00000000000000","24","640","170","24","640","1.00000000000000000000","0.9111485785430409878316027061","0.000000000000000","0.006757000000000000","0.11158990263758300","5","102"
"ELF5","281.00000000000000","95","475","95","475","273","1.00000000000000000000","0.1653569428974470123527851229","0.000000000000000","0.120099999999999998","1.38727821645103000","5","103"
"GATA4","282.66666666666669","118","570","118","570","160","1.00000000000000000000","0.0588998327113577982427905511","0.000000000000000","0.152299999999999991","1.88894026981232011","5","104"
"AHR","284.66666666666669","38","535","38","281","535","0.13358158621266499888","0.5894114074197269736998805456","0.874253403816954","0.068379999999999996","0.53968917370848102","5","105"
"GRHL2","287.33333333333331","83","658","121","83","658","1.00000000000000000000","0.9888266104903910003187661459","0.000000000000000","0.020539999999999999","0.01400422476814550","5","106"
"ELF3","291.33333333333331","94","600","94","180","600","1.00000000000000000000","0.8046611773544970480642746224","0.000000000000000","0.042999999999999997","0.24731923029175601","4","107"
"HHEX","292.33333333333331","123","564","123","564","190","1.00000000000000000000","0.0846970606142539994554141458","0.000000000000000","0.149600000000000011","1.72405973151677006","4","108"
"MAFG","295.00000000000000","148","465","148","272","465","1.00000000000000000000","0.4337052700549249850681121643","0.000000000000000","0.066239999999999993","0.78286691124138696","4","109"
"SREBF1","296.33333333333331","66","595","228","595","66","1.00000000000000000000","0.0132441668838670992269790361","0.000000000000000","0.158700000000000008","2.47713534315204997","6","110"
"HSF1","297.33333333333337","22","847","22","847","23","0.03832072391876999856","0.0011621175034442600762507602","1.416566295236560","0.243900000000000006","3.24801841211880005","5","111"
"IRF2","298.66666666666669","134","541","134","541","221","1.00000000000000000000","0.0980214672803321057648062720","0.000000000000000","0.141899999999999998","1.65452214677571008","4","112"
"NR1H3","305.00000000000000","174","371","174","370","371","1.00000000000000000000","0.2896057992713870210543802841","0.000000000000000","0.091460000000000000","1.05898678255418011","5","113"
"TEAD1","308.33333333333331","138","546","241","138","546","1.00000000000000000000","0.6180502409646679851107364811","0.000000000000000","0.033669999999999999","0.49861556041557997","4","114"
"NFATC2","309.66666666666669","131","631","167","131","631","1.00000000000000000000","0.8841768921657799928937038203","0.000000000000000","0.031940000000000003","0.14567634996750001","3","115"
"TP63","311.00000000000000","249","344","249","340","344","1.00000000000000000000","0.2591900696527449921013896983","0.000000000000000","0.083390000000000006","1.12830751774659999","5","116"
"NR2F2","311.66666666666669","61","697","177","697","61","1.00000000000000000000","0.0099982632873210006141384554","0.000000000000000","0.189799999999999996","2.57588936156701998","5","117"
"NR2F6","315.33333333333331","65","703","178","703","65","1.00000000000000000000","0.0122705319705101994348650507","0.000000000000000","0.191899999999999987","2.50426722034538995","4","118"
"GFI1B","315.33333333333331","119","647","119","647","180","1.00000000000000000000","0.0755035417912753997748964707","0.000000000000000","0.175699999999999995","1.77739336434386996","5","119"
"SPI1","316.66666666666669","226","376","226","348","376","1.00000000000000000000","0.2951500708207159817675346858","0.000000000000000","0.085370000000000001","1.04689052831590002","6","120"
"MXI1","317.00000000000000","157","548","157","246","548","1.00000000000000000000","0.6212286180464570151116276975","0.000000000000000","0.060539999999999997","0.49410982705082201","5","121"
"RBPJ","318.00000000000000","49","633","49","633","272","0.18034503740308699404","0.1642223067904589883791999227","0.743895803764847","0.171100000000000002","1.39101028883897992","5","122"
"RFX5","320.00000000000000","174","582","204","582","174","1.00000000000000000000","0.0700933854095660002769818675","0.000000000000000","0.154900000000000010","1.81130672412319993","5","123"
"HNF1A","320.66666666666669","126","539","126","539","297","1.00000000000000000000","0.1932568798368440032842130449","0.000000000000000","0.141300000000000009","1.30100460103041993","3","124"
"FLI1","322.66666666666669","77","786","105","786","77","1.00000000000000000000","0.0188248630846396015903199128","0.000000000000000","0.223399999999999987","2.34898108492656998","6","125"
"SRF","324.00000000000000","125","617","230","617","125","1.00000000000000000000","0.0450661969572766010760922484","0.000000000000000","0.166099999999999998","2.00403606777789989","6","126"
"TEAD4","326.00000000000000","17","491","17","470","491","0.02357072884104800120","0.4965923000258519737215578971","1.627626988254140","0.118599999999999997","0.67986128088464604","6","127"
"KLF5","328.33333333333331","141","448","141","396","448","1.00000000000000000000","0.3960346136931349736443053189","0.000000000000000","0.097699999999999995","0.84872449345803203","5","128"
"ELK1","330.66666666666669","96","483","96","483","413","1.00000000000000000000","0.3480219929860929872766917015","0.000000000000000","0.121999999999999997","0.93843288449643103","5","129"
"CUX1","332.33333333333331","84","636","84","277","636","1.00000000000000000000","0.8948920379099950528356544055","0.000000000000000","0.067339999999999997","0.13211663564705300","6","130"
"PAX8","332.66666666666669","187","488","187","323","488","1.00000000000000000000","0.4834611953419239993579026304","0.000000000000000","0.078619999999999995","0.70074655736938596","4","131"
"FOXO3","333.00000000000000","2","961","36","961","2","0.11645749365472800319","0.0000000067365510047731003217","0.933832560815956","0.291300000000000003","5.79736365342249016","4","132"
"MAFB","333.33333333333331","47","619","47","334","619","0.15865675561849901243","0.8642771390878319914818916914","0.799541430872918","0.081519999999999995","0.17093212143631500","4","133"
"IRF3","335.00000000000000","13","937","55","937","13","0.21442008486207300710","0.0001718988006357389944703251","0.668734536440915","0.280100000000000016","3.75709274524239012","5","134"
"ZNF217","336.66666666666669","265","435","265","435","310","1.00000000000000000000","0.2079901946237769916336901588","0.000000000000000","0.110200000000000006","1.25911113065684011","6","135"
"MEF2B","349.66666666666669","152","537","152","537","360","1.00000000000000000000","0.2750616347311740095271659357","0.000000000000000","0.140999999999999986","1.09148021118035010","4","136"
"TCF12","352.00000000000000","208","609","239","208","609","1.00000000000000000000","0.8424345410032050285309423998","0.000000000000000","0.050849999999999999","0.19878038409762699","5","137"
"SMAD1","355.66666666666669","139","717","211","717","139","1.00000000000000000000","0.0508297738317355987658352490","0.000000000000000","0.196599999999999997","1.95291410690752998","5","138"
"RXRA","361.66666666666669","208","516","208","516","361","1.00000000000000000000","0.2759626948337050023063454773","0.000000000000000","0.135599999999999998","1.08943365971105011","6","139"
"NFIC","362.00000000000000","162","753","171","753","162","1.00000000000000000000","0.0605956343109997977447456208","0.000000000000000","0.210299999999999987","1.87643454829288991","5","140"
"TCF7","365.00000000000000","50","789","50","789","256","0.18034503740308699404","0.1443387555806270039493455215","0.743895803764847","0.224399999999999988","1.45982289120509989","5","141"
"SMAD4","365.33333333333331","21","862","213","862","21","1.00000000000000000000","0.0009936730183603989605828355","0.000000000000000","0.249200000000000005","3.29231201781224980","5","142"
"CREB1","366.00000000000000","56","964","56","964","78","0.21698270126697000171","0.0188587600944108008116373298","0.663574888472964","0.292700000000000016","2.34831114546090003","6","143"
"NR5A1","366.00000000000000","181","575","181","575","342","1.00000000000000000000","0.2550989541822549777627671119","0.000000000000000","0.153100000000000014","1.13805155783600997","3","144"
"LHX2","373.33333333333331","115","860","145","860","115","1.00000000000000000000","0.0401959020064387995141430565","0.000000000000000","0.247900000000000009","2.05173007725176015","4","145"
"NCOA2","374.00000000000000","164","730","164","730","228","1.00000000000000000000","0.1029651339042829960579439330","0.000000000000000","0.202000000000000013","1.63064554085217006","4","146"
"TBX21","374.66666666666669","238","500","238","386","500","1.00000000000000000000","0.5186769852743290387664387708","0.000000000000000","0.095210000000000003","0.64538613642569698","4","147"
"MEF2C","376.00000000000000","153","680","153","680","295","1.00000000000000000000","0.1900408797201449950797780275","0.000000000000000","0.185400000000000009","1.31045818904240008","5","148"
"FOXP2","380.66666666666669","113","571","113","571","458","1.00000000000000000000","0.4213704676448890018569670701","0.000000000000000","0.152400000000000008","0.80404589886631195","6","149"
"NR1H2","394.00000000000000","173","571","173","438","571","1.00000000000000000000","0.7194148771133249686826616198","0.000000000000000","0.111100000000000004","0.35924090675076997","4","150"
"E2F5","404.00000000000000","67","1056","89","1056","67","1.00000000000000000000","0.0143835793471281999517108474","0.000000000000000","0.335500000000000020","2.44753840952208002","4","151"
"ZNF143","404.33333333333331","46","903","264","903","46","1.00000000000000000000","0.0045015110589540600904978618","0.000000000000000","0.265699999999999992","2.84069664250792009","5","152"
"ARNT","406.00000000000000","70","1032","70","1032","116","1.00000000000000000000","0.0407846106071048999930361845","0.000000000000000","0.324299999999999977","2.04571305434560013","5","153"
"SOX11","408.66666666666669","218","779","218","779","229","1.00000000000000000000","0.1034306291708859959488364666","0.000000000000000","0.220500000000000002","1.62844468500677997","5","154"
"EOMES","410.00000000000000","98","737","98","737","395","1.00000000000000000000","0.3246284035143329749217855351","0.000000000000000","0.204399999999999998","0.98499117969971595","5","155"
"ETV4","411.00000000000000","10","1119","104","1119","10","1.00000000000000000000","0.0001217218296382070063686373","0.000000000000000","0.372499999999999998","3.84263216250323980","4","156"
"ZNF24","412.00000000000000","266","554","266","554","416","1.00000000000000000000","0.3513994839602330166883348284","0.000000000000000","0.145600000000000007","0.93187818264675704","4","157"
"NCOA1","414.66666666666663","33","1048","163","1048","33","1.00000000000000000000","0.0023790433580142700958903745","0.000000000000000","0.331699999999999995","3.03831600504633004","4","158"
"CREB3L1","415.33333333333331","81","653","81","653","512","1.00000000000000000000","0.5421273356472300353203763734","0.000000000000000","0.177400000000000002","0.60959920914280996","4","159"
"CTCFL","416.00000000000000","83","793","83","793","372","1.00000000000000000000","0.2911134744097459980949338387","0.000000000000000","0.225399999999999989","1.05568210738396995","5","160"
"TCF3","417.33333333333331","240","684","240","684","328","1.00000000000000000000","0.2341391028550089958848445804","0.000000000000000","0.186400000000000010","1.18976415233843991","6","161"
"NR2F1","421.00000000000000","176","886","176","886","201","1.00000000000000000000","0.0941440507538102017148773371","0.000000000000000","0.258500000000000008","1.67393156014342992","4","162"
"NANOG","421.66666666666669","162","622","162","622","481","1.00000000000000000000","0.4682197889018229752799982180","0.000000000000000","0.168000000000000010","0.72537861467574705","6","163"
"KLF1","422.33333333333331","138","638","138","491","638","1.00000000000000000000","0.9051991285838839607080785754","0.000000000000000","0.125299999999999995","0.11909621602342700","5","164"
"XBP1","422.66666666666663","69","944","255","944","69","1.00000000000000000000","0.0145455403418731001735642039","0.000000000000000","0.283799999999999997","2.44350072575993993","4","165"
"KLF3","423.00000000000000","140","906","140","906","223","1.00000000000000000000","0.1003652884969140068882609285","0.000000000000000","0.266600000000000004","1.64308528725168990","4","166"
"USF1","425.33333333333331","252","573","252","573","451","1.00000000000000000000","0.4114674160685560244665737173","0.000000000000000","0.152499999999999997","0.82131403368184097","5","167"
"MAX","426.00000000000000","149","714","149","714","415","1.00000000000000000000","0.3493337760387010271223573454","0.000000000000000","0.195899999999999991","0.93588232971583396","5","168"
"POU5F1","427.33333333333331","196","713","196","713","373","1.00000000000000000000","0.2915198047893799992991148429","0.000000000000000","0.195399999999999990","1.05479344152707011","5","169"
"KLF13","429.33333333333331","139","787","139","787","362","1.00000000000000000000","0.2783506528384889766591925309","0.000000000000000","0.223599999999999993","1.08403190518911008","4","170"
"TP53","432.66666666666669","9","773","9","773","516","0.00126911521574518010","0.5478811978281530326029269418","2.896498948992000","0.218400000000000011","0.60093812654301804","5","171"
"MAZ","437.33333333333337","54","1063","54","1063","195","0.20927005381763699732","0.0873933192598926045224771997","0.679292914003595","0.339000000000000024","1.70931120281937998","5","172"
"NCOA3","439.66666666666669","165","896","165","896","258","1.00000000000000000000","0.1472052330027220079511351969","0.000000000000000","0.263199999999999990","1.44947408283368007","4","173"
"SPIB","442.00000000000000","227","839","227","839","260","1.00000000000000000000","0.1555889746470870138583819653","0.000000000000000","0.241400000000000003","1.42006425779301004","4","174"
