"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000077312","ENSG00000077312","SNRPA","ENSG00000077312","6626","protein_coding",14809,-0.653941700849514,5.7720868647973,-10.5594104054726,4.97081760584439e-07,0.000391842442788943,6.84756287637632
"ENSG00000128050","ENSG00000128050","PAICS","ENSG00000128050","10606","protein_coding",29521,-0.502613078702901,8.05305306319258,-10.5229052820504,5.14467217130988e-07,0.000391842442788943,6.78599821097825
"ENSG00000144354","ENSG00000144354","CDCA7","ENSG00000144354","83879","protein_coding",14178,-0.811342975389484,4.68802476763086,-10.3672633297833,5.96351088263571e-07,0.000410694510473681,6.65230247215091
"ENSG00000074527","ENSG00000074527","NTN4","ENSG00000074527","59277","protein_coding",133383,0.752801792276687,5.07970591357115,10.3562535003337,6.02656448795176e-07,0.000410694510473681,6.66110893013925
"ENSG00000090615","ENSG00000090615","GOLGA3","ENSG00000090615","2802","protein_coding",60242,0.384930254141882,7.00026582284011,10.164233364533,7.25089130209726e-07,0.000452553994920043,6.43301424347392
"ENSG00000165376","ENSG00000165376","CLDN2","ENSG00000165376","9075","protein_coding",30738,-1.40818237904057,4.6838561587445,-10.1256712740365,7.5278870889364e-07,0.000452553994920043,6.42256676585357
"ENSG00000196878","ENSG00000196878","LAMB3","ENSG00000196878","3914","protein_coding",38237,0.703474021876742,8.73125570896915,10.0648790100083,7.98812795704189e-07,0.000452553994920043,6.35635874445822
"ENSG00000053747","ENSG00000053747","LAMA3","ENSG00000053747","3909","protein_coding",266770,0.676924551268898,7.15758101486727,10.0584086875263,8.03888004569122e-07,0.000452553994920043,6.32672392386575
"ENSG00000235941","ENSG00000235941","HSPA1A","ENSG00000235941","3303","protein_coding",2483,0.534391792879828,6.69037207242681,9.9820491709786,8.66495659329129e-07,0.000467474408208065,6.25728097410044
"ENSG00000170144","ENSG00000170144","HNRNPA3","ENSG00000170144","220988","protein_coding",13520,-0.425319393097726,8.12546751725873,-9.79899326937722,1.03917246860711e-06,0.000493616426130015,6.07148091487751
"ENSG00000104081","ENSG00000104081","BMF","ENSG00000104081","90427","protein_coding",21040,0.607513438156735,5.93182774691267,9.75938459931217,1.08124060684667e-06,0.000493616426130015,6.06083063795046
"ENSG00000164163","ENSG00000164163","ABCE1","ENSG00000164163","6059","protein_coding",31277,-0.410556909682453,7.23226117308338,-9.75278317159758,1.08842954798464e-06,0.000493616426130015,6.01580537282206
"ENSG00000074181","ENSG00000074181","NOTCH3","ENSG00000074181","4854","protein_coding",41959,0.44447541703558,6.27242984733988,9.7401904054745,1.10228701850553e-06,0.000493616426130015,6.02506760616444
"ENSG00000284099","ENSG00000284099","SQSTM1","ENSG00000284099","8878","protein_coding",17174,0.447735442548803,8.71006988646963,9.73723522043128,1.10556660161959e-06,0.000493616426130015,6.02577538172741
"ENSG00000197601","ENSG00000197601","FAR1","ENSG00000197601","84188","protein_coding",64906,-0.417786627824095,6.91084903095303,-9.70255447871713,1.14485410726677e-06,0.000494119032696339,5.96823321525077
"ENSG00000140545","ENSG00000140545","MFGE8","ENSG00000140545","4240","protein_coding",14786,0.412729072486978,6.02773724613153,9.55444288962614,1.33050015403552e-06,0.000555719870788771,5.84491708767929
"ENSG00000096060","ENSG00000096060","FKBP5","ENSG00000096060","2289","protein_coding",155678,-0.738612356263721,5.01147596945604,-9.49776574441166,1.40995619213234e-06,0.00055800952054909,5.82854679672809
"ENSG00000229300","ENSG00000229300","SNHG32","ENSG00000229300","50854","protein_coding",5158,0.466690998557095,7.43061782403409,9.48935790331346,1.42217440362372e-06,0.00055800952054909,5.7403567252815
"ENSG00000101311","ENSG00000101311","FERMT1","ENSG00000101311","55612","protein_coding",53357,-0.436460664285614,6.49697454210545,-9.3791991130245,1.59329666320498e-06,0.00058602479797548,5.64112279317486
"ENSG00000171793","ENSG00000171793","CTPS1","ENSG00000171793","1503","protein_coding",33266,-0.508105756113164,5.75288189927802,-9.34526553040223,1.65040327832783e-06,0.00058602479797548,5.64250631499397
"ENSG00000187837","ENSG00000187837","H1-2","ENSG00000187837","3006","protein_coding",1711,1.15563280261529,5.40628502868344,9.29660250480426,1.73619865595687e-06,0.00058602479797548,5.61305277791167
"ENSG00000174938","ENSG00000174938","SEZ6L2","ENSG00000174938","26470","protein_coding",28392,0.583947537942083,7.62519545081641,9.28642072146951,1.75475321745759e-06,0.00058602479797548,5.52572762016463
"ENSG00000128973","ENSG00000128973","CLN6","ENSG00000128973","54982","protein_coding",50220,-0.459438826542439,5.63248259195387,-9.2790951573504,1.768235490572e-06,0.00058602479797548,5.57914714196484
"ENSG00000189403","ENSG00000189403","HMGB1","ENSG00000189403","3146","protein_coding",162169,-0.513679254486513,7.46302699303456,-9.26822940796346,1.78844012341341e-06,0.00058602479797548,5.50590600211882
"ENSG00000140564","ENSG00000140564","FURIN","ENSG00000140564","5045","protein_coding",14977,0.38946089808744,7.49562199233437,9.25657207505209,1.81039480375496e-06,0.00058602479797548,5.49202411616012
"ENSG00000214655","ENSG00000214655","ZSWIM8","ENSG00000214655","23053","protein_coding",16192,0.461088341474347,6.29455941088433,9.20688996751605,1.90728730844494e-06,0.000602330635847441,5.46496110304568
"ENSG00000112902","ENSG00000112902","SEMA5A","ENSG00000112902","9037","protein_coding",511110,0.795484062036701,5.7733978702539,9.15453271513472,2.01550200412361e-06,0.000621350474985536,5.44036803592315
"ENSG00000168056","ENSG00000168056","LTBP3","ENSG00000168056","4054","protein_coding",20372,0.67442588096949,5.37004591749492,8.95038436648032,2.50541551863857e-06,0.000754421398496098,5.2433960381283
"ENSG00000113368","ENSG00000113368","LMNB1","ENSG00000113368","4001","protein_coding",60610,-0.661144125644981,6.19509734658206,-8.83211604500303,2.84707639439082e-06,0.000837816935331189,5.06370538389768
"ENSG00000132199","ENSG00000132199","ENOSF1","ENSG00000132199","55556","protein_coding",42405,-0.61288660036805,5.63818985734555,-8.77768981552565,3.02094827362927e-06,0.000869227516598928,5.03830671491585
"ENSG00000119969","ENSG00000119969","HELLS","ENSG00000119969","3070","protein_coding",68577,-0.707230106905278,5.46841508271093,-8.71432937349047,3.23794660982878e-06,0.00088034443552746,4.980394306378
"ENSG00000165861","ENSG00000165861","ZFYVE1","ENSG00000165861","53349","protein_coding",57681,0.478006550558797,4.9719761625293,8.70900012107141,3.25695176616423e-06,0.00088034443552746,5.00005464152226
"ENSG00000156804","ENSG00000156804","FBXO32","ENSG00000156804","114907","protein_coding",43385,0.819814448855533,5.04097844279409,8.69741676863364,3.29867733940467e-06,0.00088034443552746,4.98592568248052
"ENSG00000113758","ENSG00000113758","DBN1","ENSG00000113758","1627","protein_coding",17795,1.18440328528424,2.69595391113577,8.68840269020013,3.33154752400722e-06,0.00088034443552746,4.67213317810499
"ENSG00000122566","ENSG00000122566","HNRNPA2B1","ENSG00000122566","3181","protein_coding",30379,-0.393290406401038,9.55032492892857,-8.60314954605973,3.66052907773883e-06,0.000947930609971248,4.83966129043097
"ENSG00000006652","ENSG00000006652","IFRD1","ENSG00000006652","3475","protein_coding",58131,0.732343189402067,4.77066326146195,8.5672094896076,3.80959119448626e-06,0.000967187976200158,4.85276995972198
"ENSG00000096063","ENSG00000096063","SRPK1","ENSG00000096063","6732","protein_coding",88377,-0.395114468949297,7.38988449237392,-8.50488591343182,4.08385584965937e-06,0.00101688010656518,4.65408400086474
"ENSG00000232804","ENSG00000232804","HSPA1B","ENSG00000232804","3304","protein_coding",2515,0.513559427745856,7.2079110606683,8.45920266536945,4.29841669987623e-06,0.00105011130999995,4.60252859350853
"ENSG00000136636","ENSG00000136636","KCTD3","ENSG00000136636","51133","protein_coding",55986,-0.406340447276751,6.80304370991623,-8.36688560544487,4.77009727627007e-06,0.00109850087260983,4.50312078512225
"ENSG00000133048","ENSG00000133048","CHI3L1","ENSG00000133048","1116","protein_coding",7866,1.21929693226511,3.62636016948175,8.36603530896509,4.77469328777984e-06,0.00109850087260983,4.58891425330955
"ENSG00000172037","ENSG00000172037","LAMB2","ENSG00000172037","3913","protein_coding",12006,0.449937307457205,8.76756832495956,8.3532675465457,4.8442833977249e-06,0.00109850087260983,4.51793584032323
"ENSG00000030582","ENSG00000030582","GRN","ENSG00000030582","2896","protein_coding",7999,0.415862613410784,8.83216269204689,8.34004754187983,4.91749394781494e-06,0.00109850087260983,4.50550355275108
"ENSG00000078804","ENSG00000078804","TP53INP2","ENSG00000078804","58476","protein_coding",11778,0.755386173737123,4.16706748254016,8.32166347798093,5.02129483519709e-06,0.00109850087260983,4.58551299255599
"ENSG00000197746","ENSG00000197746","PSAP","ENSG00000197746","5660","protein_coding",35042,0.45118108977708,10.1578527674635,8.31147299233262,5.07984982661822e-06,0.00109850087260983,4.53262669713893
"ENSG00000134709","ENSG00000134709","HOOK1","ENSG00000134709","51361","protein_coding",61584,-0.348875249968004,6.84922166033121,-8.30965635891187,5.09036548938752e-06,0.00109850087260983,4.43438948670055
"ENSG00000288427","ENSG00000288427","CLSTN3","ENSG00000288427","9746","protein_coding",29248,0.395074814449048,6.64339211187984,8.25692243507606,5.40609514863301e-06,0.00111973590458811,4.37818658396739
"ENSG00000166863","ENSG00000166863","TAC3","ENSG00000166863","6866","protein_coding",18884,2.107477118708,-1.03589404121395,8.25184513064069,5.43759155550443e-06,0.00111973590458811,1.70271540590887
"ENSG00000177889","ENSG00000177889","UBE2N","ENSG00000177889","7334","protein_coding",36586,-0.406800590017468,6.13882323997112,-8.25014131739704,5.4482052818235e-06,0.00111973590458811,4.39843724816344
"ENSG00000124207","ENSG00000124207","CSE1L","ENSG00000124207","1434","protein_coding",50770,-0.523082717814586,7.75556202806171,-8.21709030522793,5.65857978364712e-06,0.00114480142247911,4.32032678988903
"ENSG00000182054","ENSG00000182054","IDH2","ENSG00000182054","3418","protein_coding",19446,-0.452581215201968,6.78081027038319,-8.17552629727324,5.93567181005135e-06,0.00117371994967635,4.27821527982871
"ENSG00000086548","ENSG00000086548","CEACAM6","ENSG00000086548","4680","protein_coding",21235,2.34847070572883,0.968671399724223,8.15211680721255,6.09815253492324e-06,0.00117371994967635,2.97182343053751
"ENSG00000100522","ENSG00000100522","GNPNAT1","ENSG00000100522","64841","protein_coding",20693,-0.412540157532553,6.30924012847937,-8.14538812784469,6.14573829148781e-06,0.00117371994967635,4.26337511897903
"ENSG00000101210","ENSG00000101210","EEF1A2","ENSG00000101210","1917","protein_coding",23046,0.613117337473759,7.603943309614,8.13512870993156,6.21906660967927e-06,0.00117371994967635,4.22011039690025
"ENSG00000110046","ENSG00000110046","ATG2A","ENSG00000110046","23130","protein_coding",22715,0.47322250701288,5.89551069879318,8.13018148078375,6.25476340188972e-06,0.00117371994967635,4.27427399354416
"ENSG00000104142","ENSG00000104142","VPS18","ENSG00000104142","57617","protein_coding",9561,0.369430986598376,6.16163704937645,8.09263950944473,6.53296162318616e-06,0.00119379578888666,4.20847773789135
"ENSG00000100714","ENSG00000100714","MTHFD1","ENSG00000100714","4522","protein_coding",75427,-0.409445901965545,7.1115788393082,-8.09090332698666,6.54614620103124e-06,0.00119379578888666,4.16872654685687
"ENSG00000185480","ENSG00000185480","PARPBP","ENSG00000185480","55010","protein_coding",77410,-0.748178771096923,3.51089949063758,-8.05874965204385,6.7955823946568e-06,0.00122207223397245,4.2546988116569
"ENSG00000140263","ENSG00000140263","SORD","ENSG00000140263","6652","protein_coding",54039,-0.407773915543907,5.65303854598685,-8.02571828136539,7.06254048438084e-06,0.00125268183824333,4.17086091063504
"ENSG00000107738","ENSG00000107738","VSIR","ENSG00000107738","64115","protein_coding",26053,0.84784349347906,3.06485662996092,7.99200392141233,7.34672336986548e-06,0.00128547802963538,4.11476159298788
"ENSG00000198900","ENSG00000198900","TOP1","ENSG00000198900","7150","protein_coding",95666,-0.323070781793416,7.53525605523897,-7.95960162780171,7.63149878583424e-06,0.00131750195038642,4.00639445640932
"ENSG00000185432","ENSG00000185432","TMT1A","ENSG00000185432","25840","protein_coding",9039,-0.532234567452438,5.52012064423403,-7.91172296587262,8.07430468027044e-06,0.00136125346268831,4.0471983980882
"ENSG00000110011","ENSG00000110011","DNAJC4","ENSG00000110011","3338","protein_coding",4129,0.589951958115762,4.66148056966601,7.90744689012301,8.11517886350622e-06,0.00136125346268831,4.10733007455139
"ENSG00000149212","ENSG00000149212","SESN3","ENSG00000149212","143686","protein_coding",67029,0.674535117395143,6.30985353966557,7.8881355961934,8.30257095729633e-06,0.00136125346268831,3.95471407450982
"ENSG00000198682","ENSG00000198682","PAPSS2","ENSG00000198682","9060","protein_coding",88096,-0.570442195650431,7.44636490248402,-7.88784213248306,8.30545439854621e-06,0.00136125346268831,3.92034316934494
"ENSG00000145604","ENSG00000145604","SKP2","ENSG00000145604","6502","protein_coding",44861,-0.608544787075317,4.99218080442675,-7.87638663183992,8.41885894565919e-06,0.0013624395076358,4.05039755695551
"ENSG00000105388","ENSG00000105388","CEACAM5","ENSG00000105388","1048","protein_coding",21935,1.83568401166724,3.81174616311293,7.86121518254691,8.5716264781028e-06,0.0013624395076358,4.04902836636397
"ENSG00000163702","ENSG00000163702","IL17RC","ENSG00000163702","84818","protein_coding",16591,0.476164092575353,4.63321269916672,7.85565477404876,8.62836265262091e-06,0.0013624395076358,4.04749170825562
"ENSG00000109472","ENSG00000109472","CPE","ENSG00000109472","1363","protein_coding",137354,0.955267674076297,5.00458578538347,7.80729594192906,9.13921670462017e-06,0.00141215856775525,3.96921082657811
"ENSG00000010292","ENSG00000010292","NCAPD2","ENSG00000010292","9918","protein_coding",38615,-0.534069110336613,7.6570663117289,-7.80526594037259,9.16136234873654e-06,0.00141215856775525,3.81972229515459
"ENSG00000133131","ENSG00000133131","MORC4","ENSG00000133131","79710","protein_coding",186384,-0.381273408793875,6.62529888602938,-7.75284279469323,9.75376483022827e-06,0.00145390061682968,3.76941127286583
"ENSG00000101079","ENSG00000101079","NDRG3","ENSG00000101079","57446","protein_coding",94363,-0.391244578557688,5.96073286496344,-7.74771153587477,9.81393079206283e-06,0.00145390061682968,3.80660798087872
"ENSG00000112081","ENSG00000112081","SRSF3","ENSG00000112081","6428","protein_coding",12125,-0.436131274525126,8.09033060418303,-7.73555422191865,9.95808224808918e-06,0.00145390061682968,3.7435895139974
"ENSG00000102908","ENSG00000102908","NFAT5","ENSG00000102908","10725","protein_coding",139573,0.350831623244105,8.03276640959032,7.73469538930018,9.9683515165071e-06,0.00145390061682968,3.73907755176667
"ENSG00000029993","ENSG00000029993","HMGB3","ENSG00000029993","3149","protein_coding",10267,-0.420442802009983,5.85638515221199,-7.72305326092613,1.01086908546089e-05,0.00145390061682968,3.78556047986672
"ENSG00000104325","ENSG00000104325","DECR1","ENSG00000104325","1666","protein_coding",52304,-0.371236698658384,5.56324416501381,-7.72105867936838,1.01329473229038e-05,0.00145390061682968,3.80980499853355
"ENSG00000177666","ENSG00000177666","PNPLA2","ENSG00000177666","57104","protein_coding",6660,0.396133698536635,7.31560431709462,7.714090916617,1.02181770259114e-05,0.00145390061682968,3.7039670582894
"ENSG00000167468","ENSG00000167468","GPX4","ENSG00000167468","2879","protein_coding",2810,0.342748040613434,7.73477796198988,7.64737456359657,1.10744925776252e-05,0.00153141320294588,3.62138140201154
"ENSG00000163584","ENSG00000163584","RPL22L1","ENSG00000163584","200916","protein_coding",5528,-0.50205366702381,7.56991494185644,-7.64483626744416,1.11085626786531e-05,0.00153141320294588,3.61854146082673
"ENSG00000035664","ENSG00000035664","DAPK2","ENSG00000035664","23604","protein_coding",164998,0.939095681937938,3.09296742393201,7.64415199903778,1.11177665335892e-05,0.00153141320294588,3.7447925462109
"ENSG00000184260","ENSG00000184260","H2AC20","ENSG00000184260","8338","protein_coding",494,1.56563670459756,0.9359770068822,7.62121913177458,1.14310296442756e-05,0.00155798917720085,2.67719787073018
"ENSG00000008394","ENSG00000008394","MGST1","ENSG00000008394","4257","protein_coding",262145,-0.529454171303096,4.8121751879776,-7.58182874228001,1.19915152813229e-05,0.00160672394988878,3.70818041392993
"ENSG00000164687","ENSG00000164687","FABP5","ENSG00000164687","2171","protein_coding",4243,-0.623062039377091,3.96348903486193,-7.57873455484438,1.20367796678415e-05,0.00160672394988878,3.73860370188338
"ENSG00000280548","ENSG00000280548","FBL","ENSG00000280548","2091","protein_coding",11922,-0.428572557190049,6.80234180885049,-7.56558459203703,1.22312115953059e-05,0.00161099977091448,3.52850511338019
"ENSG00000117632","ENSG00000117632","STMN1","ENSG00000117632","3925","protein_coding",23057,-0.513592686035647,7.04872961488103,-7.5431238817515,1.25711765818032e-05,0.00161099977091448,3.49377322195772
"ENSG00000253626","ENSG00000253626","EIF5AL1","ENSG00000253626","143244","protein_coding",3908,-0.39065233254447,6.17895858802735,-7.53833230057413,1.26450107086434e-05,0.00161099977091448,3.52748883820649
"ENSG00000132182","ENSG00000132182","NUP210","ENSG00000132182","23225","protein_coding",104092,-0.358701172443682,8.61607480736698,-7.53732383566264,1.26606096874666e-05,0.00161099977091448,3.51996673735361
"ENSG00000101464","ENSG00000101464","PIGU","ENSG00000101464","128869","protein_coding",138249,-0.60033378418022,4.78286630366334,-7.53536838818516,1.26909157115598e-05,0.00161099977091448,3.65407293690118
"ENSG00000176890","ENSG00000176890","TYMS","ENSG00000176890","7298","protein_coding",19099,-0.674122102434555,6.09598255826814,-7.5057105823622,1.31602649026868e-05,0.00164282100805331,3.49699625729688
"ENSG00000136108","ENSG00000136108","CKAP2","ENSG00000136108","26586","protein_coding",21202,-0.384826268626795,6.33125836638327,-7.50066031424304,1.32420337598255e-05,0.00164282100805331,3.46881578918888
"ENSG00000175054","ENSG00000175054","ATR","ENSG00000175054","545","protein_coding",129775,-0.351894863610455,6.13321001537317,-7.49207014826298,1.3382376332894e-05,0.00164282100805331,3.47211610091545
"ENSG00000185238","ENSG00000185238","PRMT3","ENSG00000185238","10196","protein_coding",121802,-0.395652433249434,5.30497624333889,-7.48362049181691,1.35219868423575e-05,0.00164282100805331,3.5408635562033
"ENSG00000134057","ENSG00000134057","CCNB1","ENSG00000134057","891","protein_coding",11369,-0.717396761256199,6.05533815949203,-7.48037754566009,1.35759845429182e-05,0.00164282100805331,3.46906078092371
"ENSG00000117399","ENSG00000117399","CDC20","ENSG00000117399","991","protein_coding",4280,-0.736884486713008,5.95070347475613,-7.44018196237333,1.42648922163645e-05,0.00166633767178657,3.42741952409311
"ENSG00000111581","ENSG00000111581","NUP107","ENSG00000111581","57122","protein_coding",58859,-0.485853033291358,5.83712437000059,-7.43763221645548,1.43098435072921e-05,0.00166633767178657,3.4306578529824
"ENSG00000274180","ENSG00000274180","NATD1","ENSG00000274180","256302","protein_coding",14541,0.398745040222757,5.06524042533475,7.43679512646074,1.43246343924845e-05,0.00166633767178657,3.50504144249628
"ENSG00000167323","ENSG00000167323","STIM1","ENSG00000167323","6786","protein_coding",238684,0.350566788917536,6.39435150028219,7.43404353155543,1.4373369517364e-05,0.00166633767178657,3.37841462775257
"ENSG00000187244","ENSG00000187244","BCAM","ENSG00000187244","4059","protein_coding",12352,0.534898084893016,7.43619715238555,7.42839929698405,1.44738973519815e-05,0.00166633767178657,3.34237707910951
"ENSG00000102172","ENSG00000102172","SMS","ENSG00000102172","6611","protein_coding",54129,-0.33857652376008,6.08313658968848,-7.42457227628406,1.45424897213378e-05,0.00166633767178657,3.39024446685688
"ENSG00000228716","ENSG00000228716","DHFR","ENSG00000228716","1719","protein_coding",28758,-0.626676003249101,6.26134256936992,-7.41572040817866,1.47024876202439e-05,0.00166989306760454,3.36888905626147
"ENSG00000138035","ENSG00000138035","PNPT1","ENSG00000138035","87178","protein_coding",59803,-0.388375051072511,6.29649560204143,-7.37536135467992,1.54563770027363e-05,0.00169489885756851,3.31122343146345
"ENSG00000282937","ENSG00000282937","PRSS22","ENSG00000282937","64063","protein_coding",5421,0.821511584150494,4.77458763576748,7.37432176398783,1.54763375318108e-05,0.00169489885756851,3.45656120584568
"ENSG00000104738","ENSG00000104738","MCM4","ENSG00000104738","4173","protein_coding",17981,-0.675727971874949,7.43298548803172,-7.37231449442655,1.55149563923447e-05,0.00169489885756851,3.27261868204798
"ENSG00000171262","ENSG00000171262","FAM98B","ENSG00000171262","283742","protein_coding",33584,-0.393256552106916,6.0435854379013,-7.36848534487648,1.55889152372264e-05,0.00169489885756851,3.32245503850489
"ENSG00000109685","ENSG00000109685","NSD2","ENSG00000109685","7468","protein_coding",111649,-0.364844896768562,7.53830431689899,-7.36145272456505,1.57257383065865e-05,0.00169489885756851,3.25602990538268
"ENSG00000185269","ENSG00000185269","NOTUM","ENSG00000185269","147111","protein_coding",10822,0.648805683269967,3.38281165316353,7.35838232707222,1.57858791716732e-05,0.00169489885756851,3.45911921503259
"ENSG00000007952","ENSG00000007952","NOX1","ENSG00000007952","27035","protein_coding",31141,-0.981215465082395,2.86876944047586,-7.35285877948457,1.58946947207116e-05,0.00169489885756851,3.37954224673616
"ENSG00000123213","ENSG00000123213","NLN","ENSG00000123213","57486","protein_coding",149521,-0.469528898625782,6.26937935066668,-7.34709970325046,1.60090103308759e-05,0.00169489885756851,3.27783848484635
"ENSG00000169583","ENSG00000169583","CLIC3","ENSG00000169583","9022","protein_coding",1961,0.722995991648461,4.24005752382517,7.34250970268109,1.61007537442792e-05,0.00169489885756851,3.44956893869733
"ENSG00000110195","ENSG00000110195","FOLR1","ENSG00000110195","2348","protein_coding",6766,0.690739540711338,3.92399868463351,7.32354140706989,1.64859295997993e-05,0.00169646461096401,3.43411948893058
"ENSG00000011028","ENSG00000011028","MRC2","ENSG00000011028","9902","protein_coding",65928,2.0652640668065,-0.608248977460979,7.32074125404598,1.6543625196763e-05,0.00169646461096401,1.35914795107387
"ENSG00000112984","ENSG00000112984","KIF20A","ENSG00000112984","10112","protein_coding",9453,-0.6808074578644,5.51954018931813,-7.31826650087354,1.65947969808869e-05,0.00169646461096401,3.31334179362196
"ENSG00000171159","ENSG00000171159","BBLN","ENSG00000171159","79095","protein_coding",3660,0.42705810089394,5.42094832382003,7.31214378679654,1.67221329209922e-05,0.00169646461096401,3.31128460677765
"ENSG00000285069","ENSG00000285069","SESN2","ENSG00000285069","83667","protein_coding",22974,0.716461332298402,4.32221096817625,7.30982008578172,1.67707344920755e-05,0.00169646461096401,3.40564662711083
"ENSG00000167741","ENSG00000167741","GGT6","ENSG00000167741","124975","protein_coding",3892,1.32645123149843,2.39024212433126,7.26923053441159,1.764466305467e-05,0.00176426645901242,3.15686046247742
"ENSG00000095002","ENSG00000095002","MSH2","ENSG00000095002","4436","protein_coding",260080,-0.52941171320479,6.89347323447138,-7.26043063572908,1.78405206158415e-05,0.00176426645901242,3.13442696584697
"ENSG00000165655","ENSG00000165655","ZNF503","ENSG00000165655","84858","protein_coding",3935,0.575842750001166,4.19128022956984,7.25722121487254,1.79125329567567e-05,0.00176426645901242,3.34617597332106
"ENSG00000064787","ENSG00000064787","BCAS1","ENSG00000064787","8537","protein_coding",133865,0.597695994025112,4.00416715334362,7.25167445862348,1.80377281686795e-05,0.00176426645901242,3.34533310777956
"ENSG00000167996","ENSG00000167996","FTH1","ENSG00000167996","2495","protein_coding",7917,0.47368103229195,10.372122932168,7.24795124412601,1.81222921724322e-05,0.00176426645901242,3.25213838776801
"ENSG00000284320","ENSG00000284320","SHMT1","ENSG00000284320","6470","protein_coding",35695,-0.354723588806399,6.24679748281471,-7.24105347282328,1.8280087681894e-05,0.00176428765820303,3.14072063696114
"ENSG00000271793","ENSG00000271793","SYNCRIP","ENSG00000271793","10492","protein_coding",173958,-0.322862070668984,8.41038983803168,-7.23606920263203,1.83950288737573e-05,0.00176428765820303,3.12192636681393
"ENSG00000136527","ENSG00000136527","TRA2B","ENSG00000136527","6434","protein_coding",23546,-0.337567246766643,6.68438540822202,-7.22540679654138,1.86435308728667e-05,0.00176690680642426,3.09475307503245
"ENSG00000133835","ENSG00000133835","HSD17B4","ENSG00000133835","3295","protein_coding",184735,-0.27561807758731,7.56152311521453,-7.2223786983061,1.87147614137347e-05,0.00176690680642426,3.07460573358735
"ENSG00000162772","ENSG00000162772","ATF3","ENSG00000162772","467","protein_coding",55444,1.81464980017736,2.62620060872411,7.21651958865385,1.88534188536595e-05,0.00176690680642426,3.13963845879164
"ENSG00000115541","ENSG00000115541","HSPE1","ENSG00000115541","3336","protein_coding",3322,-0.364563473708889,6.0671738831896,-7.21012708051946,1.90059606662685e-05,0.00176690680642426,3.11533069695835
"ENSG00000132341","ENSG00000132341","RAN","ENSG00000132341","5901","protein_coding",5642,-0.373732383496552,8.37345361116804,-7.20602085184965,1.91046457290235e-05,0.00176690680642426,3.08086711581359
