"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000135828","ENSG00000135828","RNASEL","ENSG00000135828","6041","protein_coding",15639,0.390858144978072,3.12872594221923,3.9901047815417,0.000224319692482115,0.13364277063646,0.260430486452026
"ENSG00000140961","ENSG00000140961","OSGIN1","ENSG00000140961","29948","protein_coding",35023,0.390329997379967,3.08136873151058,3.91196575465199,0.000286920024069073,0.158728256172498,0.0601261025772555
"ENSG00000292358","ENSG00000292358","GTPBP6","ENSG00000292358","8225","protein_coding",15501,-0.266761492788196,5.82721865012504,-3.8634521372752,0.000333949686074207,0.178375194389292,0.175186454366609
"LOC107985976","LOC107985976","LOC107985976",NA,"107985976",NA,966,-0.555966707433483,2.78426943423895,-3.84301222060201,0.000355917978355313,0.179189558562071,-0.166283476433531
"ENSG00000140350","ENSG00000140350","ANP32A","ENSG00000140350","8125","protein_coding",42391,-0.221605273143999,7.17156740012369,-3.83700823473422,0.000362631380727353,0.179189558562071,0.107982323180035
"ENSG00000135924","ENSG00000135924","DNAJB2","ENSG00000135924","3300","protein_coding",7557,0.326811426615871,5.32096259141693,3.82918679484043,0.000371560268379677,0.179189558562071,0.0755085386995198
"ENSG00000105499","ENSG00000105499","PLA2G4C","ENSG00000105499","8605","protein_coding",63008,1.41286991207369,-1.0125064214652,3.77732408330399,0.000436354893871417,0.193118208744807,-2.19249493404326
"ENSG00000159082","ENSG00000159082","SYNJ1","ENSG00000159082","8867","protein_coding",99284,0.426032077935862,3.89449262905689,3.70813114540202,0.000539913094783376,0.226585075896106,-0.319892970674132
"ENSG00000280616","ENSG00000280616","VPS11","ENSG00000280616","55823","protein_coding",14287,0.201933781909508,5.60291565412757,3.70733646768835,0.000541229684193411,0.226585075896106,-0.243909789823544
"ENSG00000124201","ENSG00000124201","ZNFX1","ENSG00000124201","57169","protein_coding",40481,0.315343514972049,6.25767203470872,3.64091136845455,0.000662877062441144,0.263690593192428,-0.41650827201743
"ENSG00000162772","ENSG00000162772","ATF3","ENSG00000162772","467","protein_coding",55444,1.21485223851274,3.58740166962082,3.64040015897902,0.000663907884732388,0.263690593192428,-0.526859576646078
"ENSG00000125912","ENSG00000125912","NCLN","ENSG00000125912","56926","protein_coding",24013,-0.264570995339978,6.76272238027842,-3.62768412742375,0.000690049052731308,0.267221495670199,-0.451197612993915
"LOC105374985","LOC105374985","LOC105374985",NA,"105374985",NA,1924,1.09418152231023,1.02492316909563,3.61024601676306,0.000727505850833928,0.274855259254086,-1.23738215454928
"ENSG00000128973","ENSG00000128973","CLN6","ENSG00000128973","54982","protein_coding",50220,-0.27061318608608,5.52154965437978,-3.59410112714931,0.000763914839458419,0.281472035760619,-0.540714149586511
"ENSG00000281766","ENSG00000281766","RYBP","ENSG00000281766","23429","protein_coding",72969,0.227385439923951,5.52352912902946,3.58662392998302,0.000781362010181188,0.281472035760619,-0.560069164813828
"ENSG00000245146","ENSG00000245146","MALINC1","ENSG00000245146","124900193","lncRNA",43404,0.625786450048777,0.56718680841071,3.57532296457313,0.000808457085896977,0.284613642285095,-1.48534043349278
"MTRNR2L10","MTRNR2L10","MTRNR2L10",NA,"100463488","pseudo",1051,0.802525517570193,2.95492850867088,3.56419208061778,0.000836021618140184,0.285872564609269,-0.788832165251312
"MTRNR2L6","MTRNR2L6","MTRNR2L6",NA,"100463482","pseudo",1395,0.776360217057321,3.41351943736455,3.55909432312913,0.000848943703810611,0.285872564609269,-0.738445994267007
"ENSG00000131591","ENSG00000131591","C1orf159","ENSG00000131591","54991","protein_coding",34551,-0.312389815290682,3.22907371011892,-3.50361043647713,0.00100251274079688,0.330402603296675,-0.889022125628694
"ENSG00000179094","ENSG00000179094","PER1","ENSG00000179094","5187","protein_coding",16040,0.424974994388517,4.73647616209181,3.48556929917644,0.00105792221270507,0.341400314058364,-0.826733722788877
"ENSG00000282800","ENSG00000282800","MIR22HG","ENSG00000282800","84981","lncRNA",5682,0.897870346315269,3.35108850129406,3.46906984189363,0.00111114423369545,0.347901344205738,-0.958117210821146
"ENSG00000188976","ENSG00000188976","NOC2L","ENSG00000188976","26155","protein_coding",17188,-0.210138588313066,6.70178216784568,-3.46550112643575,0.00112298690834648,0.347901344205738,-0.872715548268794
"ENSG00000132341","ENSG00000132341","RAN","ENSG00000132341","5901","protein_coding",5642,-0.231593864488389,8.26571995727305,-3.44878798273321,0.00118006817610226,0.351524154765845,-0.914335860884555
"ENSG00000166902","ENSG00000166902","MRPL16","ENSG00000166902","54948","protein_coding",4640,-0.335439572910927,5.74959326183764,-3.42032621984243,0.00128368853800531,0.375176140635892,-0.985864474003622
"MTRNR2L9","MTRNR2L9","MTRNR2L9",NA,"100463487","pseudo",501,0.733424957667199,4.32869817411601,3.38938458994796,0.00140614197434072,0.403354429306255,-1.07634400037662
"ENSG00000127616","ENSG00000127616","SMARCA4","ENSG00000127616","6597","protein_coding",118603,-0.218994458010514,7.8609547604425,-3.3716431461902,0.0014812827911278,0.417183098810357,-1.11106380989235
"ENSG00000144655","ENSG00000144655","CSRNP1","ENSG00000144655","64651","protein_coding",12999,0.479411065178861,4.505743763593,3.34294248546355,0.00161097317343912,0.44000567595217,-1.18325886770583
"ENSG00000112081","ENSG00000112081","SRSF3","ENSG00000112081","6428","protein_coding",12125,-0.305505034317607,7.62493854098549,-3.34121152087688,0.00161912998897829,0.44000567595217,-1.18825671141205
"ENSG00000291958","ENSG00000291958","GCSH","ENSG00000291958","2653","protein_coding",14451,-0.317208672578399,3.55106409324535,-3.33506963739013,0.00164838972943226,0.440233739808719,-1.24814284872632
"ENSG00000105085","ENSG00000105085","MED26","ENSG00000105085","9441","protein_coding",54156,0.379955945728812,3.63095889210166,3.29061118073845,0.00187563809388255,0.492434475834589,-1.34512069257562
"ENSG00000173575","ENSG00000173575","CHD2","ENSG00000173575","1106","protein_coding",141794,0.277791260593259,7.37007871918124,3.25341085233122,0.00208828231864585,0.528651942966236,-1.40763432740307
"ENSG00000159256","ENSG00000159256","MORC3","ENSG00000159256","23515","protein_coding",65960,0.204149693825349,5.31291586001771,3.25021948296522,0.00210754996748364,0.528651942966236,-1.40673000758783
"ENSG00000186517","ENSG00000186517","ARHGAP30","ENSG00000186517","257106","protein_coding",23025,0.770391987068006,0.13631755789461,3.24783009007751,0.00212208566119713,0.528651942966236,-2.23511753167094
"ENSG00000127586","ENSG00000127586","CHTF18","ENSG00000127586","63922","protein_coding",12692,-0.371925307430158,3.84445727815173,-3.24013719273274,0.0021695313501814,0.528651942966236,-1.44900601094043
"ENSG00000105287","ENSG00000105287","PRKD2","ENSG00000105287","25865","protein_coding",42853,0.2384626718643,5.83927293420283,3.23238455287198,0.00221835870192417,0.528651942966236,-1.45467552132853
"ENSG00000158406","ENSG00000158406","H4C8","ENSG00000158406","8365","protein_coding",8030,0.961183973212735,-0.204767570166615,3.21826505182759,0.00230996426735918,0.54214161365748,-2.43841374061451
"ENSG00000141349","ENSG00000141349","G6PC3","ENSG00000141349","92579","protein_coding",11532,-0.254308393700283,5.42988902273932,-3.20113504721326,0.00242589885322681,0.553008936089933,-1.52703020882215
"ENSG00000179562","ENSG00000179562","GCC1","ENSG00000179562","79571","protein_coding",12984,0.216786196938205,5.39486371646371,3.20087939761597,0.00242766995830313,0.553008936089933,-1.52735622532796
"ENSG00000130816","ENSG00000130816","DNMT1","ENSG00000130816","1786","protein_coding",97945,-0.309235987134564,6.99473224343631,-3.18331634238692,0.00255230810618883,0.572974674853115,-1.57994006105189
"ENSG00000115875","ENSG00000115875","SRSF7","ENSG00000115875","6432","protein_coding",7896,-0.255800473277874,6.84348014112859,-3.17699723302074,0.00259861044583498,0.575035368656913,-1.59514881537435
"ENSG00000178977","ENSG00000178977","LINC00324","ENSG00000178977","284029","lncRNA",3464,0.823976926200257,0.346220655646653,3.14989416641693,0.00280633299724462,0.594848445926994,-2.2973912923638
"ENSG00000166016","ENSG00000166016","ABTB2","ENSG00000166016","25841","protein_coding",207024,0.272259718711211,4.42057661256476,3.14674062751818,0.00283149316467312,0.594848445926994,-1.65119973306262
"ENSG00000117000","ENSG00000117000","RLF","ENSG00000117000","6018","protein_coding",79535,0.308091594433721,5.35676297976326,3.13878264076588,0.00289593251272056,0.594848445926994,-1.6762899793957
"RNR2","RNR2","RNR2",NA,"4550","rRNA",1559,0.717275324724751,12.290827511662,3.12074479593237,0.00304713834558697,0.594848445926994,-1.71158753475124
"RNA28SN4","RNA28SN4","RNA28SN4",NA,"109864272","rRNA",5077,-0.526430616825873,10.031425773578,-3.11994032070491,0.00305405201908276,0.594848445926994,-1.71905941150492
"RNA28SN1","RNA28SN1","RNA28SN1",NA,"106632264","rRNA",5066,-0.526169724914105,10.0253562710955,-3.11814911296892,0.00306949871071081,0.594848445926994,-1.7233384308261
"RNA28SN5","RNA28SN5","RNA28SN5",NA,"100008589","rRNA",5070,-0.526866754960725,10.0242209329452,-3.11671275734206,0.00308193833542156,0.594848445926994,-1.72675160358687
"RNA28SN2","RNA28SN2","RNA28SN2",NA,"109864282","rRNA",5054,-0.526254707668313,10.0050994998656,-3.11670868846689,0.0030819736413381,0.594848445926994,-1.72685021032742
"ENSG00000172602","ENSG00000172602","RND1","ENSG00000172602","27289","protein_coding",8726,0.781038271917078,0.807553518368482,3.11618562763746,0.00308651544500773,0.594848445926994,-2.18174726244195
"RNA28SN3","RNA28SN3","RNA28SN3",NA,"109910382","rRNA",5055,-0.526378069652662,9.91546863363837,-3.11268588663342,0.00311706643380169,0.594848445926994,-1.73682232590068
"ENSG00000168404","ENSG00000168404","MLKL","ENSG00000168404","197259","protein_coding",29302,-0.347256892311799,3.85377833972879,-3.1066920247372,0.00317005115654171,0.594848445926994,-1.75335446028236
"ENSG00000148926","ENSG00000148926","ADM","ENSG00000148926","133","protein_coding",4006,0.761730941957359,3.83447855490733,3.10446952108439,0.00318991195478304,0.594848445926994,-1.75986980797864
"ENSG00000155744","ENSG00000155744","HYCC2","ENSG00000155744","285172","protein_coding",97975,0.340489876724886,4.73092568847481,3.10048893423138,0.00322577594950727,0.594848445926994,-1.75981246870182
"ENSG00000186162","ENSG00000186162","CIDECP1","ENSG00000186162","152302","transcribed_unprocessed_pseudogene",6258,0.517136603295426,1.39264574184041,3.09432595091614,0.00328205089142825,0.598105509508513,-2.05093622252045
"ENSG00000089280","ENSG00000089280","FUS","ENSG00000089280","2521","protein_coding",16830,-0.26306296077142,7.8840610487316,-3.08020411223073,0.00341449521946869,0.615006173832209,-1.82697714502404
"ENSG00000131153","ENSG00000131153","GINS2","ENSG00000131153","51659","protein_coding",13876,-0.412926228630781,4.21442942999717,-3.07061825992337,0.00350723903739991,0.624449801026719,-1.82818290108105
"LOC112268284","LOC112268284","LOC112268284",NA,"112268284",NA,1689,-0.508097018934452,6.98635640328649,-3.05929363467503,0.00361985033115153,0.637175927608377,-1.8788585823198
"ENSG00000206448","ENSG00000206448","PPIAP30","ENSG00000206448","100192204","processed_pseudogene",519,-0.330166371396019,1.49215232821458,-3.04457980886587,0.0037712320521643,0.642844681667349,-2.12015928226211
"ENSG00000103495","ENSG00000103495","MAZ","ENSG00000103495","4150","protein_coding",5059,-0.224267600047727,6.99138058556599,-3.04407239562788,0.00377655687745182,0.642844681667349,-1.91518266654723
"TRNM","TRNM","TRNM",NA,"4569","tRNA",68,0.718164246697539,2.03293361258938,3.03689358547652,0.00385265065387063,0.644812801469011,-2.04984410243981
"ENSG00000185022","ENSG00000185022","MAFF","ENSG00000185022","23764","protein_coding",15745,0.464614816044155,4.51459246456908,3.01724471116175,0.00406833377915055,0.665097521601342,-1.95008101884887
"ENSG00000275837","ENSG00000275837","SMARCB1","ENSG00000275837","6598","protein_coding",47554,-0.237866045078725,6.15315503584899,-3.0130876730072,0.00411539054046797,0.665097521601342,-1.98467197425272
"ENSG00000143751","ENSG00000143751","SDE2","ENSG00000143751","163859","protein_coding",16649,0.262204487923297,5.12827160422842,3.00898835608605,0.00416229224713983,0.665097521601342,-1.97847304512665
"ENSG00000131480","ENSG00000131480","AOC2","ENSG00000131480","314","protein_coding",6128,1.04207697052695,0.772849193493661,3.0087608131166,0.00416491023856231,0.665097521601342,-2.38579834956651
"ENSG00000184205","ENSG00000184205","TSPYL2","ENSG00000184205","64061","protein_coding",6216,0.794534542648939,4.62728227526631,2.99875095098985,0.0042816146779308,0.672970861209703,-1.99291797026018
"ENSG00000138668","ENSG00000138668","HNRNPD","ENSG00000138668","3184","protein_coding",23021,-0.34318914508662,7.18576442796343,-2.99710416487536,0.00430110492316078,0.672970861209703,-2.02614669986566
"ENSG00000179958","ENSG00000179958","DCTPP1","ENSG00000179958","79077","protein_coding",6416,-0.250735636297015,5.53747115657193,-2.99332024057045,0.00434620360313696,0.673226938125916,-2.02202153229626
"ENSG00000114796","ENSG00000114796","KLHL24","ENSG00000114796","54800","protein_coding",48918,0.33896981653852,5.74747377971503,2.98501593557991,0.00444673243239506,0.680851992046043,-2.04470201489993
"ENSG00000165861","ENSG00000165861","ZFYVE1","ENSG00000165861","53349","protein_coding",57681,0.372502599002034,4.80789921121055,2.98203561908947,0.00448333784304044,0.680851992046043,-2.03452510597524
"ENSG00000170638","ENSG00000170638","TRABD","ENSG00000170638","80305","protein_coding",14884,-0.235049807978848,5.4046866363467,-2.96623257291795,0.0046821859892744,0.704146223047189,-2.0824093839262
"ENSG00000102317","ENSG00000102317","RBM3","ENSG00000102317","5935","protein_coding",7107,-0.299302491196255,6.83714336781447,-2.95441527458909,0.00483622968342384,0.717997692574938,-2.1255181673009
"LOC105372295","LOC105372295","LOC105372295",NA,"105372295","ncRNA",1161,0.515249399257353,-0.178742871512564,2.92813910483623,0.0051958506853223,0.751566194592029,-2.80940416355375
"ENSG00000175197","ENSG00000175197","DDIT3","ENSG00000175197","1649","protein_coding",5150,0.827357035773843,4.65415318691335,2.92365628789047,0.00525963737812245,0.751566194592029,-2.16284446214241
"ENSG00000126368","ENSG00000126368","NR1D1","ENSG00000126368","9572","protein_coding",7797,0.794924567173544,5.17896778064401,2.91709455630404,0.00535432151717944,0.751566194592029,-2.18881559421291
"ENSG00000132823","ENSG00000132823","OSER1","ENSG00000132823","51526","protein_coding",14934,0.341402689484151,5.5588895861247,2.91494665995453,0.00538565833439091,0.751566194592029,-2.20301653696951
"ENSG00000183207","ENSG00000183207","RUVBL2","ENSG00000183207","10856","protein_coding",22422,-0.243134785932749,6.43364509886835,-2.90803623449762,0.00548764045319983,0.751856789098767,-2.23117377589586
"ENSG00000132780","ENSG00000132780","NASP","ENSG00000132780","4678","protein_coding",35325,-0.284579259902102,6.47958244256045,-2.89976325878656,0.00561209389590183,0.751856789098767,-2.250400007112
"ENSG00000196510","ENSG00000196510","ANAPC7","ENSG00000196510","51434","protein_coding",30831,-0.213194995332724,5.93246359902128,-2.89739576465466,0.00564818928460591,0.751856789098767,-2.25017503712155
"ENSG00000172361","ENSG00000172361","CFAP53","ENSG00000172361","220136","protein_coding",39312,0.706751206940485,0.272999256679004,2.89710592760978,0.00565262301706119,0.751856789098767,-2.70186100102396
"TRNV","TRNV","TRNV",NA,"4577","tRNA",69,0.697962720554871,1.86485260197425,2.8957613669846,0.00567323357800357,0.751856789098767,-2.34267137254233
"ENSG00000165629","ENSG00000165629","ATP5F1C","ENSG00000165629","509","protein_coding",19724,-0.212639990659158,6.8661143316572,-2.8935899443787,0.00570666662379806,0.751856789098767,-2.26613824235526
"ENSG00000240891","ENSG00000240891","PLCXD2","ENSG00000240891","257068","protein_coding",171772,0.638328462754055,0.315958314879429,2.89224229992724,0.00572750814161746,0.751856789098767,-2.69298106064005
"ENSG00000223573","ENSG00000223573","TINCR","ENSG00000223573","257000","protein_coding",20183,1.63662323472108,-0.419466322726026,2.88841983100631,0.00578700891712315,0.753283765766703,-2.9894195819273
"ENSG00000173110","ENSG00000173110","HSPA6","ENSG00000173110","3310","protein_coding",2355,1.02675007540173,-0.297387446046259,2.88211401658258,0.0058864230645475,0.753559448511081,-2.92713017371577
"ENSG00000156804","ENSG00000156804","FBXO32","ENSG00000156804","114907","protein_coding",43385,0.82851385475897,4.18278978738387,2.87313951360776,0.00603064961864252,0.761600219642284,-2.26791436572084
"ENSG00000114686","ENSG00000114686","MRPL3","ENSG00000114686","11222","protein_coding",40782,-0.200962864661654,6.4490076324997,-2.86950781786927,0.00608994114167664,0.761600219642284,-2.31951109687695
"ENSG00000133265","ENSG00000133265","HSPBP1","ENSG00000133265","23640","protein_coding",18712,-0.243512208675675,4.64795181865278,-2.86909377485846,0.0060967351346445,0.761600219642284,-2.28568153749176
"ENSG00000292119","ENSG00000292119","MZT2B","ENSG00000292119","80097","protein_coding",8992,-0.222350470348455,6.14737603731652,-2.86533136348754,0.00615879559792487,0.762778810373213,-2.32636699307895
"ENSG00000173638","ENSG00000173638","SLC19A1","ENSG00000173638","6573","protein_coding",79993,-0.306602963346858,4.90056051884109,-2.85928116138968,0.00625982416923401,0.762778810373213,-2.31371988457067
"ENSG00000214655","ENSG00000214655","ZSWIM8","ENSG00000214655","23053","protein_coding",16192,0.271160725173493,5.89784010597294,2.85671468087154,0.00630314317157981,0.762778810373213,-2.34194180858627
"ENSG00000170836","ENSG00000170836","PPM1D","ENSG00000170836","8493","protein_coding",66546,0.312236116689999,4.16214339925136,2.85257736884116,0.006373562033649,0.765321518614132,-2.3128035082355
"ENSG00000118894","ENSG00000118894","EEF2KMT","ENSG00000118894","196483","protein_coding",13626,-0.26991994473588,3.79056630079038,-2.84673155996727,0.00647430528012943,0.768139495116578,-2.32404437390242
"ENSG00000105676","ENSG00000105676","ARMC6","ENSG00000105676","93436","protein_coding",26737,-0.258270342300155,5.07847604559777,-2.84506024048275,0.00650337818851708,0.768139495116578,-2.35010425895942
"ENSG00000223891","ENSG00000223891","OSER1-DT","ENSG00000223891","100505783","lncRNA",15544,0.508284020975524,1.88004631982516,2.84108353337829,0.00657304124647691,0.768139495116578,-2.44083466783983
"LOC105376392","LOC105376392","LOC105376392",NA,"105376392","ncRNA",846,-0.258157502836561,2.93153756657068,-2.82764852056525,0.00681354294900784,0.781790965038011,-2.38483174992049
"ENSG00000138764","ENSG00000138764","CCNG2","ENSG00000138764","901","protein_coding",276182,0.337064696688109,5.65661802390636,2.82067265927581,0.00694161068119672,0.790629040086303,-2.41822078719703
"ENSG00000117399","ENSG00000117399","CDC20","ENSG00000117399","991","protein_coding",4280,-0.309427394872397,5.78158300327494,-2.81281703188072,0.00708849695289654,0.795003858795558,-2.43859936909555
"ENSG00000118503","ENSG00000118503","TNFAIP3","ENSG00000118503","7128","protein_coding",19454,0.67846308935945,2.68438001898583,2.81186164106558,0.00710655602537793,0.795003858795558,-2.42961141510244
"ENSG00000283847","ENSG00000283847","HBP1","ENSG00000283847","26959","protein_coding",33562,0.339498170724155,5.91223248340859,2.81041446935696,0.00713399201888848,0.795003858795558,-2.44631690001844
"ENSG00000176619","ENSG00000176619","LMNB2","ENSG00000176619","84823","protein_coding",29355,-0.243899920231518,7.68633166341545,-2.80148450354527,0.00730547008354781,0.8073359988487,-2.47391726665357
"ENSG00000072364","ENSG00000072364","AFF4","ENSG00000072364","27125","protein_coding",88240,0.31193156915962,7.24372197343014,2.79813814436705,0.007370705198305,0.8073359988487,-2.48302565554797
"ENSG00000118523","ENSG00000118523","CCN2","ENSG00000118523","1490","protein_coding",3281,1.15100970242282,1.49893621756343,2.79659269244909,0.00740101432127278,0.8073359988487,-2.58272567724287
"ENSG00000280789","ENSG00000280789","PAGR1","ENSG00000280789","79447","protein_coding",6338,-0.220295906915219,5.47114956472639,-2.78766254309152,0.0075784199914002,0.815206428241591,-2.48761422488669
"ENSG00000247595","ENSG00000247595","MISFA","ENSG00000247595","100506540","protein_coding",21475,0.247727056629523,2.23322444876538,2.78172384050436,0.00769856561435729,0.816680070422369,-2.51655374317492
"ENSG00000180667","ENSG00000180667","YOD1","ENSG00000180667","55432","protein_coding",9132,0.31714668209888,4.44968561170196,2.78158973693684,0.0077012988705738,0.816680070422369,-2.47185939505617
"RNA45SN1","RNA45SN1","RNA45SN1",NA,"106631777","rRNA",13351,-0.416764513766433,10.331112911715,-2.7685041546232,0.00797235898967039,0.834404329391853,-2.51916805716427
"RNA45SN5","RNA45SN5","RNA45SN5",NA,"100861532","rRNA",13357,-0.416946529181338,10.3291246244202,-2.76339048076218,0.00808065954123262,0.835790656576971,-2.53036909695897
"RNA45SN4","RNA45SN4","RNA45SN4",NA,"109864271","rRNA",13373,-0.415762289148345,10.3377224624844,-2.76278753131072,0.00809351830126183,0.835790656576971,-2.53159972624721
"RNA45SN2","RNA45SN2","RNA45SN2",NA,"109864279","rRNA",13315,-0.414746972315836,10.3158624431656,-2.75663420484391,0.0082258310199864,0.842937323555444,-2.54525541001375
"ENSG00000055609","ENSG00000055609","KMT2C","ENSG00000055609","58508","protein_coding",301723,0.228166866982789,6.9623884809079,2.75452873513318,0.0082715605668449,0.842937323555444,-2.58007731864775
"ENSG00000217950","ENSG00000217950","NOC2LP2","ENSG00000217950","401010","processed_pseudogene",1944,-0.217121985618823,2.07002988301544,-2.74951066533202,0.00838149733268932,0.848558128649395,-2.59005438475138
"ENSG00000136527","ENSG00000136527","TRA2B","ENSG00000136527","6434","protein_coding",23546,-0.264626111934883,6.77174730283346,-2.73788319086751,0.00864143293869728,0.86776111823034,-2.61635631775257
"ENSG00000239306","ENSG00000239306","RBM14","ENSG00000239306","10432","protein_coding",13309,-0.203119640904004,5.87690483843155,-2.73604441788998,0.00868321325537138,0.86776111823034,-2.61092457267346
"ENSG00000196611","ENSG00000196611","MMP1","ENSG00000196611","4312","protein_coding",8760,2.62357189242723,-0.89883207451504,2.73062240559938,0.00880749758751938,0.86849053767579,-3.38464718680187
"RNA45SN3","RNA45SN3","RNA45SN3",NA,"109910379","rRNA",13309,-0.408895791925236,10.2436361190511,-2.73026257957593,0.0088158032995337,0.86849053767579,-2.60336685485152
"ENSG00000273761","ENSG00000273761","DDX24","ENSG00000273761","57062","protein_coding",30326,0.239755592270667,7.44240558456442,2.72610136736827,0.00891238043403473,0.86849053767579,-2.64271941376476
"ENSG00000128951","ENSG00000128951","DUT","ENSG00000128951","1854","protein_coding",12363,-0.281424607747955,5.05066485587011,-2.71761378516307,0.00911239541684565,0.882193781293369,-2.62887597468344
"ENSG00000065268","ENSG00000065268","WDR18","ENSG00000065268","57418","protein_coding",14145,-0.287981784417466,4.77848892690721,-2.70700866522918,0.00936811706923097,0.890868600237196,-2.64242233133386
"ENSG00000119508","ENSG00000119508","NR4A3","ENSG00000119508","8013","protein_coding",45037,0.952514600189124,0.329451355126131,2.69937284088442,0.00955631015455437,0.898100684228697,-2.98029019929543
"ENSG00000262814","ENSG00000262814","MRPL12","ENSG00000262814","6182","protein_coding",4151,-0.30744403777353,5.87159962685474,-2.69578313244995,0.0096459782342686,0.898100684228697,-2.69864663199726
"ENSG00000174844","ENSG00000174844","DNAH12","ENSG00000174844","201625","protein_coding",250646,1.25136279424525,-0.911860691735036,2.69577027473938,0.00964630079531017,0.898100684228697,-3.34891350146757
