"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000168003","ENSG00000168003","SLC3A2","ENSG00000168003","6520","protein_coding",32941,0.628930873205512,8.51945488563267,10.4099497052752,5.46151919800126e-07,0.000520479014340385,6.73567056156276
"ENSG00000051108","ENSG00000051108","HERPUD1","ENSG00000051108","9709","protein_coding",14050,0.542538023542852,6.69743605996834,10.3021844268646,6.0571838964111e-07,0.000520479014340385,6.62292188859385
"ENSG00000144354","ENSG00000144354","CDCA7","ENSG00000144354","83879","protein_coding",14178,-0.817512475975741,4.63277490502861,-10.3020530506024,6.05795167030516e-07,0.000520479014340385,6.6320366463465
"ENSG00000074527","ENSG00000074527","NTN4","ENSG00000074527","59277","protein_coding",133383,0.746933222640059,5.02445605096889,10.2189204680565,6.5656036149178e-07,0.000534405578445809,6.57275368629187
"ENSG00000053747","ENSG00000053747","LAMA3","ENSG00000053747","3909","protein_coding",266770,0.671076457774241,7.10233115226502,10.1585708519476,6.96294922800245e-07,0.00053841004905529,6.4764470632817
"ENSG00000165376","ENSG00000165376","CLDN2","ENSG00000165376","9075","protein_coding",30738,-1.41524099996853,4.62860629614224,-10.071138003323,7.58554113700938e-07,0.000558620922304048,6.41139458646095
"ENSG00000170144","ENSG00000170144","HNRNPA3","ENSG00000170144","220988","protein_coding",13520,-0.431176459617739,8.07021765465648,-9.94021486883089,8.6333584450059e-07,0.000606885856145528,6.2626715914217
"ENSG00000090615","ENSG00000090615","GOLGA3","ENSG00000090615","2802","protein_coding",60242,0.379109058099645,6.94501596023786,9.79356295475423,9.99648814126143e-07,0.000656532682706504,6.10928229007621
"ENSG00000196878","ENSG00000196878","LAMB3","ENSG00000196878","3914","protein_coding",38237,0.697961267246022,8.6760058463669,9.77464345478855,1.0188674028423e-06,0.000656532682706504,6.10883649650538
"ENSG00000164163","ENSG00000164163","ABCE1","ENSG00000164163","6059","protein_coding",31277,-0.416388904170051,7.17701131048113,-9.69530341625177,1.10392988001207e-06,0.000674985527071039,6.00565824013945
"ENSG00000197601","ENSG00000197601","FAR1","ENSG00000197601","84188","protein_coding",64906,-0.42364270196853,6.85559916835077,-9.65185002803395,1.15375069610178e-06,0.000674985527071039,5.96476532203158
"ENSG00000096060","ENSG00000096060","FKBP5","ENSG00000096060","2289","protein_coding",155678,-0.744553398941663,4.95622610685379,-9.60520557180199,1.20995183512665e-06,0.000674985527071039,5.97496174841305
"ENSG00000235941","ENSG00000235941","HSPA1A","ENSG00000235941","3303","protein_coding",2483,0.528587974420705,6.63512220982456,9.59544081940847,1.22208824817259e-06,0.000674985527071039,5.91056819170224
"ENSG00000104081","ENSG00000104081","BMF","ENSG00000104081","90427","protein_coding",21040,0.601724818250846,5.87657788431042,9.51052807971788,1.33335296736138e-06,0.000690502392600918,5.85019126169919
"ENSG00000101311","ENSG00000101311","FERMT1","ENSG00000101311","55612","protein_coding",53357,-0.442258495186222,6.4417246795032,-9.50607652051684,1.33948087798432e-06,0.000690502392600918,5.82268016315317
"ENSG00000284099","ENSG00000284099","SQSTM1","ENSG00000284099","8878","protein_coding",17174,0.441834163163149,8.65482002386737,9.44977912251878,1.4196645327318e-06,0.000706587873820368,5.77119675236193
"ENSG00000074181","ENSG00000074181","NOTCH3","ENSG00000074181","4854","protein_coding",41959,0.438622238710679,6.21717998473762,9.40640820938555,1.48497719253449e-06,0.000706587873820368,5.72500402199832
"ENSG00000187837","ENSG00000187837","H1-2","ENSG00000187837","3006","protein_coding",1711,1.14991698891684,5.35103516608118,9.39176740642876,1.50775298002406e-06,0.000706587873820368,5.75219519341439
"ENSG00000229300","ENSG00000229300","SNHG32","ENSG00000229300","50854","protein_coding",5158,0.460840362813811,7.37536796143184,9.2877436059873,1.68087652668504e-06,0.000764551631917182,5.57389584601096
"ENSG00000171793","ENSG00000171793","CTPS1","ENSG00000171793","1503","protein_coding",33266,-0.514004802837375,5.69763203667577,-9.24179160301104,1.76409807906288e-06,0.000779479336934497,5.57622562647793
"ENSG00000140545","ENSG00000140545","MFGE8","ENSG00000140545","4240","protein_coding",14786,0.406902184349005,5.97248738352928,9.14666308638003,1.95089281188122e-06,0.000838071037103975,5.45871949293252
"ENSG00000128973","ENSG00000128973","CLN6","ENSG00000128973","54982","protein_coding",50220,-0.465349058194636,5.57723272935161,-9.1151677492299,2.01736453878797e-06,0.00084320385384746,5.4468120347473
"ENSG00000174938","ENSG00000174938","SEZ6L2","ENSG00000174938","26470","protein_coding",28392,0.578099973536131,7.56994558821415,9.08815035416399,2.07633841360349e-06,0.000845015093852052,5.35822047269878
"ENSG00000189403","ENSG00000189403","HMGB1","ENSG00000189403","3146","protein_coding",162169,-0.519451597309656,7.4077771304323,-9.03915835542987,2.18808811340088e-06,0.000867661094198581,5.30428699287458
"ENSG00000113758","ENSG00000113758","DBN1","ENSG00000113758","1627","protein_coding",17795,1.18016307501196,2.64070404853352,8.97887587600234,2.33459446756825e-06,0.000881655368772242,5.0267632690115
"ENSG00000168056","ENSG00000168056","LTBP3","ENSG00000168056","4054","protein_coding",20372,0.668716965459565,5.31479605489267,8.97776229216555,2.33739864983265e-06,0.000881655368772242,5.31270944742944
"ENSG00000214655","ENSG00000214655","ZSWIM8","ENSG00000214655","23053","protein_coding",16192,0.455261682878567,6.23930954828208,8.90652395450858,2.52458108070284e-06,0.000896254327577734,5.18295990137311
"ENSG00000112902","ENSG00000112902","SEMA5A","ENSG00000112902","9037","protein_coding",511110,0.78953240808262,5.71814800765165,8.90502051095631,2.52870199082659e-06,0.000896254327577734,5.21237448408695
"ENSG00000140564","ENSG00000140564","FURIN","ENSG00000140564","5045","protein_coding",14977,0.383610621923287,7.44037212973212,8.8973053364373,2.54996381593407e-06,0.000896254327577734,5.14553841064273
"ENSG00000156804","ENSG00000156804","FBXO32","ENSG00000156804","114907","protein_coding",43385,0.814276900862311,4.98572858019184,8.80688869759429,2.81406186821577e-06,0.00095643218240658,5.14202174829627
"ENSG00000113368","ENSG00000113368","LMNB1","ENSG00000113368","4001","protein_coding",60610,-0.667140498743757,6.1398474839798,-8.79694350389643,2.84486779118672e-06,0.00095643218240658,5.06897329209946
"ENSG00000132199","ENSG00000132199","ENOSF1","ENSG00000132199","55556","protein_coding",42405,-0.618750905650744,5.58293999474329,-8.76896029157557,2.93351939212802e-06,0.000962925774100695,5.06965077571114
"ENSG00000096063","ENSG00000096063","SRPK1","ENSG00000096063","6732","protein_coding",88377,-0.400963036298225,7.33463462977167,-8.75199605619897,2.98871239294105e-06,0.000962925774100695,4.98309803026891
"ENSG00000119969","ENSG00000119969","HELLS","ENSG00000119969","3070","protein_coding",68577,-0.713221141909896,5.41316522010867,-8.6874586009071,3.2091635680724e-06,0.00101222199922569,4.99016646348409
"ENSG00000122566","ENSG00000122566","HNRNPA2B1","ENSG00000122566","3181","protein_coding",30379,-0.399211411276047,9.49507506632632,-8.66976614644259,3.27262204728644e-06,0.00101222199922569,4.94936934412988
"ENSG00000165861","ENSG00000165861","ZFYVE1","ENSG00000165861","53349","protein_coding",57681,0.472145141076044,4.91672629992704,8.58438957331713,3.598495487513e-06,0.00109119083753703,4.89915044894889
"ENSG00000234741","ENSG00000234741","GAS5","ENSG00000234741","60674","lncRNA",17517,0.440185667240502,8.04487963045915,8.54463188827934,3.76205915303044e-06,0.00110365520352488,4.75521295567725
"ENSG00000166863","ENSG00000166863","TAC3","ENSG00000166863","6866","protein_coding",18884,2.10191904601629,-1.0911439038162,8.53983512198614,3.78232950448228e-06,0.00110365520352488,2.0444182835219
"ENSG00000006652","ENSG00000006652","IFRD1","ENSG00000006652","3475","protein_coding",58131,0.726715484818347,4.7154133988597,8.38434314858878,4.50770386511428e-06,0.00128465156176588,4.68376039107003
"ENSG00000136636","ENSG00000136636","KCTD3","ENSG00000136636","51133","protein_coding",55986,-0.412153549523058,6.74779384731398,-8.37250913825186,4.56875757498373e-06,0.00128465156176588,4.55548939342928
"ENSG00000086548","ENSG00000086548","CEACAM6","ENSG00000086548","4680","protein_coding",21235,2.34400175214423,0.913421537121968,8.34200311002602,4.73029744288324e-06,0.00128972868107188,3.29085433600627
"ENSG00000197746","ENSG00000197746","PSAP","ENSG00000197746","5660","protein_coding",35042,0.445389330417028,10.1026029048613,8.32165428918719,4.84147248254889e-06,0.00128972868107188,4.57423617612773
"ENSG00000185480","ENSG00000185480","PARPBP","ENSG00000185480","55010","protein_coding",77410,-0.753569892524927,3.45564962803532,-8.30098309143576,4.95730146608244e-06,0.00128972868107188,4.55241173729699
"ENSG00000177889","ENSG00000177889","UBE2N","ENSG00000177889","7334","protein_coding",36586,-0.412551860518152,6.08357337736887,-8.29022456656864,5.01876589134062e-06,0.00128972868107188,4.48858263094151
"ENSG00000133048","ENSG00000133048","CHI3L1","ENSG00000133048","1116","protein_coding",7866,1.21330134064312,3.5711103068795,8.28217624554357,5.06528420594629e-06,0.00128972868107188,4.53952379818954
"ENSG00000078804","ENSG00000078804","TP53INP2","ENSG00000078804","58476","protein_coding",11778,0.749423565738961,4.1118176199379,8.27841318925091,5.08719363371386e-06,0.00128972868107188,4.5696243315869
"ENSG00000182054","ENSG00000182054","IDH2","ENSG00000182054","3418","protein_coding",19446,-0.458344711092837,6.72556040778093,-8.25864934928989,5.20395475826723e-06,0.00129805097317101,4.42225783021518
"ENSG00000030582","ENSG00000030582","GRN","ENSG00000030582","2896","protein_coding",7999,0.410195918607798,8.77691282944463,8.22904738300914,5.38427968289993e-06,0.00132171246501662,4.41315386059957
"ENSG00000134709","ENSG00000134709","HOOK1","ENSG00000134709","51361","protein_coding",61584,-0.35473074341668,6.79397179772896,-8.18067027544934,5.69364889015557e-06,0.00135029497929948,4.32707589181904
"ENSG00000140263","ENSG00000140263","SORD","ENSG00000140263","6652","protein_coding",54039,-0.413443118014096,5.5977886833846,-8.16328845688812,5.80944266535752e-06,0.00135029497929948,4.37353947565764
"ENSG00000232804","ENSG00000232804","HSPA1B","ENSG00000232804","3304","protein_coding",2515,0.507717196754714,7.15266119806605,8.15859740396658,5.84112688113965e-06,0.00135029497929948,4.29364875380324
"ENSG00000288427","ENSG00000288427","CLSTN3","ENSG00000288427","9746","protein_coding",29248,0.389244805526059,6.58814224927758,8.15729323476694,5.84996854917976e-06,0.00135029497929948,4.30505868797494
"ENSG00000172037","ENSG00000172037","LAMB2","ENSG00000172037","3913","protein_coding",12006,0.444384149592812,8.71231846235731,8.10711979536517,6.20132613639138e-06,0.00138817554372027,4.26549110512418
"ENSG00000124207","ENSG00000124207","CSE1L","ENSG00000124207","1434","protein_coding",50770,-0.528900085508885,7.70031216545946,-8.0859031586568,6.35669191947765e-06,0.00138817554372027,4.20759077384832
"ENSG00000107738","ENSG00000107738","VSIR","ENSG00000107738","64115","protein_coding",26053,0.842542262939662,3.00960676735866,8.084207010446,6.36929247471181e-06,0.00138817554372027,4.26238676785323
"ENSG00000145604","ENSG00000145604","SKP2","ENSG00000145604","6502","protein_coding",44861,-0.614055292272732,4.93693094182449,-8.08369109284179,6.3731305272641e-06,0.00138817554372027,4.32911080374666
"ENSG00000100522","ENSG00000100522","GNPNAT1","ENSG00000100522","64841","protein_coding",20693,-0.418253089329572,6.25399026587712,-8.07080133013764,6.46983507373523e-06,0.00138966665854605,4.217722544802
"ENSG00000100714","ENSG00000100714","MTHFD1","ENSG00000100714","4522","protein_coding",75427,-0.41528385848544,7.05632897670595,-8.03825560322271,6.7211196304549e-06,0.00142386459020528,4.15020741388843
"ENSG00000185432","ENSG00000185432","TMT1A","ENSG00000185432","25840","protein_coding",9039,-0.537968677840666,5.46487078163177,-7.98909472402598,7.12085435941976e-06,0.00147470479391514,4.17813405952187
"ENSG00000149212","ENSG00000149212","SESN3","ENSG00000149212","143686","protein_coding",67029,0.668993752153175,6.25460367706332,7.97244754492672,7.26196429882022e-06,0.00147470479391514,4.10034380461696
"ENSG00000101210","ENSG00000101210","EEF1A2","ENSG00000101210","1917","protein_coding",23046,0.607224403019952,7.54869344701174,7.96196513966631,7.35236311316966e-06,0.00147470479391514,4.05507766273464
"ENSG00000110011","ENSG00000110011","DNAJC4","ENSG00000110011","3338","protein_coding",4129,0.5844995612905,4.60623070706375,7.93224416440929,7.61533256903216e-06,0.00147470479391514,4.16827465343594
"ENSG00000184260","ENSG00000184260","H2AC20","ENSG00000184260","8338","protein_coding",494,1.56017339344323,0.880727144279945,7.91428481270426,7.77913659681023e-06,0.00147470479391514,3.08638457746722
"ENSG00000109472","ENSG00000109472","CPE","ENSG00000109472","1363","protein_coding",137354,0.950301242625585,4.94933592278122,7.89633131841471,7.9466890011726e-06,0.00147470479391514,4.10905432497964
"ENSG00000198900","ENSG00000198900","TOP1","ENSG00000198900","7150","protein_coding",95666,-0.328877833675908,7.48000619263672,-7.8958238070516,7.9514815590073e-06,0.00147470479391514,3.97244125265118
"ENSG00000105388","ENSG00000105388","CEACAM5","ENSG00000105388","1048","protein_coding",21935,1.82896362981777,3.75649630051067,7.89450200997104,7.9639782491743e-06,0.00147470479391514,4.12083156783118
"ENSG00000104142","ENSG00000104142","VPS18","ENSG00000104142","57617","protein_coding",9561,0.363571044695965,6.1063871867742,7.89106106628648,7.99660940116788e-06,0.00147470479391514,4.00736904872178
"ENSG00000163584","ENSG00000163584","RPL22L1","ENSG00000163584","200916","protein_coding",5528,-0.507895689447238,7.51466507925419,-7.88985156266705,8.00811356447793e-06,0.00147470479391514,3.96664183181639
"ENSG00000110046","ENSG00000110046","ATG2A","ENSG00000110046","23130","protein_coding",22715,0.467489789633738,5.84026083619092,7.88964965528668,8.01003573804537e-06,0.00147470479391514,4.0259741028824
"ENSG00000101079","ENSG00000101079","NDRG3","ENSG00000101079","57446","protein_coding",94363,-0.396976371951828,5.90548300236119,-7.85588862434395,8.33854430126486e-06,0.00151712456022425,3.98010016892412
"ENSG00000104325","ENSG00000104325","DECR1","ENSG00000104325","1666","protein_coding",52304,-0.376900664545764,5.50799430241155,-7.78307800261476,9.09750514118606e-06,0.00163596415126096,3.92368318020702
"ENSG00000010292","ENSG00000010292","NCAPD2","ENSG00000010292","9918","protein_coding",38615,-0.539825844014237,7.60181644912665,-7.75910404510568,9.36343188694105e-06,0.001643277806078,3.80582957780145
"ENSG00000198682","ENSG00000198682","PAPSS2","ENSG00000198682","9060","protein_coding",88096,-0.57624066552683,7.39111503988177,-7.75275576093207,9.43524294590207e-06,0.001643277806078,3.79722042057178
"ENSG00000164687","ENSG00000164687","FABP5","ENSG00000164687","2171","protein_coding",4243,-0.629333499876561,3.90823917225968,-7.74856843090185,9.48293411045306e-06,0.001643277806078,3.96566635845343
"ENSG00000291117","ENSG00000291117","PLEKHM1P1","ENSG00000291117","440456","lncRNA",57881,0.445367191257332,5.20926559588629,7.74157132229483,9.56320740685548e-06,0.001643277806078,3.89850845384259
"ENSG00000163702","ENSG00000163702","IL17RC","ENSG00000163702","84818","protein_coding",16591,0.470505273879261,4.57796283656447,7.6902282189368,1.01751063224295e-05,0.00171626907093464,3.88167279240553
"ENSG00000102908","ENSG00000102908","NFAT5","ENSG00000102908","10725","protein_coding",139573,0.344833979906191,7.97751654698806,7.68730735851418,1.02111618035874e-05,0.00171626907093464,3.72219403071353
"ENSG00000029993","ENSG00000029993","HMGB3","ENSG00000029993","3149","protein_coding",10267,-0.426349135737901,5.80113528960974,-7.67848375083273,1.03209197282199e-05,0.00171626907093464,3.7700305495491
"ENSG00000035664","ENSG00000035664","DAPK2","ENSG00000035664","23604","protein_coding",164998,0.93426389242035,3.03771756132975,7.66330051366946,1.05127711948402e-05,0.00172957453753408,3.81016739413049
"ENSG00000133131","ENSG00000133131","MORC4","ENSG00000133131","79710","protein_coding",186384,-0.387076445838188,6.57004902342712,-7.63416401175056,1.08917742531262e-05,0.00176437553734121,3.66477002548464
"ENSG00000102172","ENSG00000102172","SMS","ENSG00000102172","6611","protein_coding",54129,-0.344326792666507,6.02788672708623,-7.61695513343661,1.11225156912162e-05,0.00176437553734121,3.67425264032921
"ENSG00000175054","ENSG00000175054","ATR","ENSG00000175054","545","protein_coding",129775,-0.357560706953543,6.07796015277092,-7.61446984358607,1.11562717746462e-05,0.00176437553734121,3.66752168191895
"ENSG00000112081","ENSG00000112081","SRSF3","ENSG00000112081","6428","protein_coding",12125,-0.442090371894936,8.03508074158077,-7.60334219105088,1.13087698052787e-05,0.00176437553734121,3.61936357200191
"ENSG00000101464","ENSG00000101464","PIGU","ENSG00000101464","128869","protein_coding",138249,-0.605997444031601,4.72761644106108,-7.59226636096853,1.14627884803768e-05,0.00176437553734121,3.75495752370118
"ENSG00000132182","ENSG00000132182","NUP210","ENSG00000132182","23225","protein_coding",104092,-0.364336963308336,8.56082494476473,-7.59219929085512,1.14637279968387e-05,0.00176437553734121,3.62625777019336
"ENSG00000123213","ENSG00000123213","NLN","ENSG00000123213","57486","protein_coding",149521,-0.475147696333393,6.21412948806443,-7.58798571708989,1.15229181552837e-05,0.00176437553734121,3.62618203605413
"ENSG00000167741","ENSG00000167741","GGT6","ENSG00000167741","124975","protein_coding",3892,1.32189000353913,2.33499226172901,7.57992356618466,1.16370902088656e-05,0.00176438823607947,3.56500679809913
"ENSG00000253626","ENSG00000253626","EIF5AL1","ENSG00000253626","143244","protein_coding",3908,-0.39634901465437,6.1237087254251,-7.57139955355773,1.17591286470264e-05,0.00176558179151712,3.61045225237913
"ENSG00000011028","ENSG00000011028","MRC2","ENSG00000011028","9902","protein_coding",65928,2.05985290733848,-0.663498840063233,7.53299050473075,1.23263789763858e-05,0.00183295625836353,1.66577911217797
"ENSG00000008394","ENSG00000008394","MGST1","ENSG00000008394","4257","protein_coding",262145,-0.535369576031397,4.75692532537535,-7.5120202480241,1.26484538125185e-05,0.00184179330003353,3.65406676007647
"ENSG00000007952","ENSG00000007952","NOX1","ENSG00000007952","27035","protein_coding",31141,-0.986428808118213,2.81351957787361,-7.49012411248359,1.29944381259694e-05,0.00184179330003353,3.58227237725944
"ENSG00000138035","ENSG00000138035","PNPT1","ENSG00000138035","87178","protein_coding",59803,-0.394046961815446,6.24124573943918,-7.47375432001949,1.32597494779415e-05,0.00184179330003353,3.47869005823788
"ENSG00000187244","ENSG00000187244","BCAM","ENSG00000187244","4059","protein_coding",12352,0.52904551716918,7.3809472897833,7.47090050616475,1.33065960907133e-05,0.00184179330003353,3.43955126745108
"ENSG00000185269","ENSG00000185269","NOTUM","ENSG00000185269","147111","protein_coding",10822,0.643382209301746,3.32756179056128,7.46852784942967,1.3345679891716e-05,0.00184179330003353,3.61924174269107
"ENSG00000185238","ENSG00000185238","PRMT3","ENSG00000185238","10196","protein_coding",121802,-0.401490166792974,5.24972638073664,-7.45886924506806,1.3506061758709e-05,0.00184179330003353,3.54512740554615
"ENSG00000136108","ENSG00000136108","CKAP2","ENSG00000136108","26586","protein_coding",21202,-0.390685348270586,6.27600850378102,-7.45194168164219,1.3622371189191e-05,0.00184179330003353,3.44862162919259
"ENSG00000177666","ENSG00000177666","PNPLA2","ENSG00000177666","57104","protein_coding",6660,0.390255985061922,7.26035445449236,7.44969207919421,1.36603720464396e-05,0.00184179330003353,3.41237398914989
"ENSG00000228716","ENSG00000228716","DHFR","ENSG00000228716","1719","protein_coding",28758,-0.632528228083048,6.20609270676767,-7.44615548373138,1.37203439166634e-05,0.00184179330003353,3.4488904310592
"ENSG00000176890","ENSG00000176890","TYMS","ENSG00000176890","7298","protein_coding",19099,-0.680204261077924,6.04073269566588,-7.44549774211053,1.37315287905635e-05,0.00184179330003353,3.46063319670756
"ENSG00000280548","ENSG00000280548","FBL","ENSG00000280548","2091","protein_coding",11922,-0.434500493008041,6.74709194624824,-7.44127935401085,1.38034959720225e-05,0.00184179330003353,3.41330599358351
"ENSG00000204936","ENSG00000204936","CD177","ENSG00000204936","57126","protein_coding",10710,1.15677470247732,1.26553095868156,7.43863621876245,1.38487955184323e-05,0.00184179330003353,2.9822369068913
"ENSG00000109685","ENSG00000109685","NSD2","ENSG00000109685","7468","protein_coding",111649,-0.370652707582558,7.48305445429673,-7.43368792820679,1.39340327257629e-05,0.00184179330003353,3.39154702097781
"ENSG00000111581","ENSG00000111581","NUP107","ENSG00000111581","57122","protein_coding",58859,-0.49186822434082,5.78187450739833,-7.41875288410953,1.41947383488868e-05,0.00184943836695002,3.44530587278299
"ENSG00000117632","ENSG00000117632","STMN1","ENSG00000117632","3925","protein_coding",23057,-0.519511943345412,6.99347975227878,-7.41648938450666,1.42347057437617e-05,0.00184943836695002,3.37515905864694
"ENSG00000167468","ENSG00000167468","GPX4","ENSG00000167468","2879","protein_coding",2810,0.336872786042242,7.67952809938762,7.40996224363963,1.43506371829294e-05,0.00184943836695002,3.36194155415262
"ENSG00000134057","ENSG00000134057","CCNB1","ENSG00000134057","891","protein_coding",11369,-0.723638314000452,6.00008829688977,-7.38809507093943,1.47464906733082e-05,0.00188474775423729,3.39115730684722
"ENSG00000117399","ENSG00000117399","CDC20","ENSG00000117399","991","protein_coding",4280,-0.743082752826348,5.89545361215388,-7.35551306931932,1.53582590827633e-05,0.00193744996985305,3.35818538077127
"ENSG00000064787","ENSG00000064787","BCAS1","ENSG00000064787","8537","protein_coding",133865,0.592240008107779,3.94891729074137,7.35285292908894,1.5409398402323e-05,0.00193744996985305,3.49504659591466
"ENSG00000274180","ENSG00000274180","NATD1","ENSG00000274180","256302","protein_coding",14541,0.393092572104358,5.0099905627325,7.32977992136728,1.58607219680756e-05,0.00196939336494968,3.40377131298136
"ENSG00000110195","ENSG00000110195","FOLR1","ENSG00000110195","2348","protein_coding",6766,0.684997897437775,3.86874882203125,7.32689483030433,1.59181487629299e-05,0.00196939336494968,3.46450964997358
"ENSG00000132341","ENSG00000132341","RAN","ENSG00000132341","5901","protein_coding",5642,-0.37948704821377,8.31820374856578,-7.31838071324872,1.6088927035855e-05,0.00197220839211147,3.26530866425443
"ENSG00000136527","ENSG00000136527","TRA2B","ENSG00000136527","6434","protein_coding",23546,-0.343314237503089,6.62913554561976,-7.30658490196337,1.63287941050727e-05,0.00197220839211147,3.2430287716839
"ENSG00000115541","ENSG00000115541","HSPE1","ENSG00000115541","3336","protein_coding",3322,-0.370335556264627,6.01192402058734,-7.30113131123047,1.64409900196312e-05,0.00197220839211147,3.27314967706607
"ENSG00000104738","ENSG00000104738","MCM4","ENSG00000104738","4173","protein_coding",17981,-0.681504521659917,7.37773562542946,-7.29472286280204,1.65738905348895e-05,0.00197220839211147,3.21437861280203
"ENSG00000135486","ENSG00000135486","HNRNPA1","ENSG00000135486","3178","protein_coding",6896,-0.333501484707572,8.912042239207,-7.29449976105358,1.65785380520201e-05,0.00197220839211147,3.26202383232182
"ENSG00000162772","ENSG00000162772","ATF3","ENSG00000162772","467","protein_coding",55444,1.80665810964498,2.57095074612186,7.28601406295611,1.67563513326026e-05,0.00197814483479923,3.2843801779152
"ENSG00000271793","ENSG00000271793","SYNCRIP","ENSG00000271793","10492","protein_coding",173958,-0.328804801266548,8.35513997542942,-7.27724765327968,1.69422024036965e-05,0.00198493303161489,3.21331547781896
"ENSG00000171262","ENSG00000171262","FAM98B","ENSG00000171262","283742","protein_coding",33584,-0.399005831573868,5.98833557529905,-7.26539325732187,1.71970532069734e-05,0.00199769024197152,3.22903863169359
"ENSG00000133835","ENSG00000133835","HSD17B4","ENSG00000133835","3295","protein_coding",184735,-0.281437488290346,7.50627325261227,-7.25920694288561,1.73316833316823e-05,0.00199769024197152,3.16464465165013
"ENSG00000112984","ENSG00000112984","KIF20A","ENSG00000112984","10112","protein_coding",9453,-0.687170063076168,5.46429032671587,-7.24092023010094,1.77363178741052e-05,0.00199769024197152,3.24985374070286
"ENSG00000120800","ENSG00000120800","UTP20","ENSG00000120800","27340","protein_coding",106514,-0.369637588591415,6.03023817893468,-7.23918472447065,1.77752441998843e-05,0.00199769024197152,3.19121362691288
"ENSG00000282937","ENSG00000282937","PRSS22","ENSG00000282937","64063","protein_coding",5421,0.816184700230929,4.71933777316522,7.23834883991146,1.77940253399267e-05,0.00199769024197152,3.31572128779018
"ENSG00000095002","ENSG00000095002","MSH2","ENSG00000095002","4436","protein_coding",260080,-0.535216477770031,6.83822337186913,-7.23066011563801,1.79677840941635e-05,0.00199769024197152,3.13779542377086
"ENSG00000284320","ENSG00000284320","SHMT1","ENSG00000284320","6470","protein_coding",35695,-0.360366121843065,6.19154762021245,-7.22616296095971,1.80702608226075e-05,0.00199769024197152,3.16194080727211
"ENSG00000174844","ENSG00000174844","DNAH12","ENSG00000174844","201625","protein_coding",250646,2.07462081766271,-0.535068892326674,7.21889138818034,1.82372899172675e-05,0.00199769024197152,1.51265250431721
