"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"RELA","105.33333333333333","6","165","6","165","145","0.00001254918282474659984","0.085462417901084997140515","4.9013845535660501","0.04268000000000000","1.71983511352025009","6","19"
"PPARG","105.33333333333333","77","134","105","77","134","0.16961332454483099563269","0.075904645904351197849280","0.7705400332763080","0.01994000000000000","1.77495906847285001","5","20"
"SMAD4","109.00000000000000","22","253","22","253","52","0.00133266435036982007663","0.011087620928278999962724","2.8752792197818500","0.06707000000000000","2.53992510476496980","5","21"
"FOXO3","112.00000000000000","1","333","2","333","1","0.00000032458940437367899","0.000000000205710649858901","6.4886656610259603","0.08784000000000000","6.35701594318206986","4","22"
"ERG","117.33333333333333","21","204","21","204","127","0.00114582317255019008884","0.068366018897417196731325","2.9408823990449400","0.05538000000000000","1.82258665126218999","5","23"
"BHLHE40","122.00000000000000","63","181","181","63","122","0.65387088381028002359585","0.065352251166405195270670","0.1845080008878240","0.01658000000000000","1.84284084580844998","4","24"
"ESR2","123.00000000000000","33","185","33","185","151","0.00331173708738998016227","0.092567493845544093766797","2.4799441483448801","0.04878000000000000","1.68200694170484000","5","25"
"ESR1","123.66666666666667","70","205","96","70","205","0.15357845349446699878548","0.146306934777022001892277","0.8136697099870620","0.01829000000000000","1.45270047602224994","6","26"
"SOX10","124.66666666666667","103","146","125","146","103","0.25350294008930701616933","0.051240989725798199994067","0.5960169994187799","0.03747000000000000","1.94945602310900989","4","27"
"KLF4","127.00000000000000","22","250","109","22","250","0.19687953713725100945986","0.194838691870518998516815","0.7057994203280810","0.00614300000000000","1.29639715463169991","5","28"
"VDR","133.66666666666666","75","165","75","161","165","0.06943259927531640618437","0.102408650203239998122129","1.1584365762126001","0.04202000000000000","1.63328699723101001","5","29"
"TFAP2A","134.33333333333334","34","250","34","250","119","0.00525767734978371988064","0.063710409551208796452570","2.2792060689538798","0.06658000000000000","1.85420099676958006","6","30"
"CREB3","137.00000000000000","46","221","144","221","46","0.36677024019092402395970","0.008898482211134329730728","0.4356059103117200","0.05958000000000000","2.61592990838388006","4","31"
"FOXO1","145.33333333333334","3","393","3","393","40","0.00000088944681579218799","0.007906930992810959693551","6.0508800153130800","0.10690000000000000","2.65601835771254979","5","32"
"IRF4","146.66666666666666","92","238","92","110","238","0.12539379027616701089975","0.179349531881172002956149","0.9017239700090500","0.02826000000000000","1.34276051721269996","5","33"
"ETS1","148.00000000000000","13","220","13","211","220","0.00031625468059840600036","0.155702171532063005088276","3.4999630381702200","0.05713000000000000","1.41967550827014999","6","34"
"MITF","148.33333333333334","124","162","162","124","159","0.47262971369292700041242","0.098252467221068701119790","0.3254789782448660","0.03134000000000000","1.65338532674732996","5","35"
"KLF9","150.00000000000000","23","334","93","23","334","0.12539379027616701089975","0.287958167831616984599918","0.9017239700090500","0.00622300000000000","1.06261150406528992","4","36"
"BACH1","151.33333333333334","46","361","46","47","361","0.01663118788681650084271","0.325693490312410016684908","1.7790767300790300","0.01220000000000000","0.98282517286301696","6","37"
"HBP1","153.33333333333334","97","193","97","170","193","0.15679750552128399188057","0.137423845358636997904256","0.8046608507520820","0.04423000000000000","1.48545307374422997","4","38"
"NFATC1","162.33333333333334","95","252","95","252","140","0.13179205160811599539805","0.080339571520196398357605","0.8801107812960800","0.06695000000000000","1.74871918841005991","5","39"
"NR1H3","163.00000000000000","9","352","9","352","128","0.00004658070396703840101","0.069676725989140098072028","4.3317939523258104","0.09458999999999999","1.81400649395295011","5","40"
"FOSL2","163.66666666666666","102","226","102","163","226","0.16698162400371699409796","0.165526044747047990091104","0.7773313194685449","0.04237000000000000","1.38672365460677005","5","41"
"SRF","166.33333333333334","36","249","249","214","36","1.00000000000000000000000","0.005531462333047809827591","0.0000000000000000","0.05787000000000000","2.77433536613522014","6","42"
"KLF6","167.00000000000000","33","399","69","33","399","0.06480438344771680125866","0.406477887690781025664677","1.1883956169261800","0.00921400000000000","0.83010771113593695","4","43"
"ETS2","169.66666666666666","55","369","85","55","369","0.10206218878837700070328","0.335311045410247976494844","0.9911351221832800","0.01425000000000000","0.96347132949142400","4","44"
"MAX","169.66666666666666","79","269","79","269","161","0.07752740896578419471652","0.100837477184629001336624","1.1105447302916300","0.07124999999999999","1.64080703640995007","5","45"
"AHR","174.33333333333334","48","414","61","48","414","0.04513844878436629876051","0.429134487324445978995158","1.3454533698476601","0.01229000000000000","0.79067359690184402","5","46"
"FLI1","174.66666666666666","48","300","48","300","176","0.02233704710944479920887","0.118973773882614000663160","1.6509742398523000","0.07985000000000000","1.55909551984312000","6","47"
"TCF7L2","176.33333333333334","64","318","64","318","147","0.05009085412695969685704","0.089569404198686794482676","1.3002415628510600","0.08418000000000000","1.69767348838677989","6","48"
"GFI1B","177.66666666666666","136","208","208","136","189","1.00000000000000000000000","0.134351337252968994206981","0.0000000000000000","0.03440000000000000","1.49716112792894007","5","49"
"GATA2","178.66666666666666","35","359","35","359","142","0.00577170084337880976572","0.082937592393205000762535","2.2386961871829798","0.09687000000000000","1.73389005706499999","6","50"
"NFIC","183.66666666666666","65","405","81","65","405","0.09076683625823110668218","0.418617238875596986424910","1.0420728019297001","0.01695000000000000","0.80882252312166003","5","51"
"JUND","186.00000000000000","131","226","131","226","201","0.29334172367961497407407","0.143297265826366010399440","0.5326261604252490","0.06061000000000000","1.46362197163970009","6","52"
"RUNX2","188.33333333333334","36","391","36","138","391","0.00642328018934518012173","0.379992404492014990147197","2.1922431332509702","0.03490000000000000","0.87791029012600696","5","53"
"PDX1","191.66666666666666","122","305","122","305","148","0.24237636042402399549900","0.090810989270526901173675","0.6155097402732640","0.08108000000000000","1.69113517079718001","5","54"
"TWIST1","193.00000000000000","132","261","261","186","132","1.00000000000000000000000","0.074610682000858893903050","0.0000000000000000","0.04914000000000000","1.78285025839784006","4","55"
"PGR","196.33333333333334","6","348","235","348","6","1.00000000000000000000000","0.000065566435194775997365","0.0000000000000000","0.09334000000000001","3.99182614512232004","4","56"
"ARNT","199.33333333333331","47","465","86","465","47","0.10589741474440600432771","0.009223074854063800093185","0.9751146421204990","0.12790000000000001","2.60367284587906989","5","57"
"STAT3","202.66666666666666","93","330","185","330","93","0.74652745296495004456716","0.043709754086370303238773","0.1269542168043760","0.08754000000000001","2.01686355693707009","6","58"
"NFE2","203.00000000000000","31","461","117","461","31","0.21560675717828500785878","0.004084352305966969937101","0.6663376323570230","0.12630000000000000","2.87157238461785980","5","59"
"PROX1","203.33333333333334","80","386","80","144","386","0.07987515502085450191938","0.367311317800485981344139","1.0975882859585999","0.03704000000000000","0.90152110469099600","4","60"
"CEBPB","203.33333333333334","97","406","107","97","406","0.17608591427770201032210","0.419031422301818001763252","0.7542753833634160","0.02542000000000000","0.80810277147279996","6","61"
"MAF","204.33333333333334","175","219","219","175","219","1.00000000000000000000000","0.155450070002152995751743","0.0000000000000000","0.04558000000000000","1.42054158834389010","4","62"
"IKZF1","206.33333333333334","24","426","169","24","426","0.51874221712877000012298","0.449075482225942013148057","0.2850484061032430","0.00673400000000000","0.75695723739793397","6","63"
"PAX6","210.00000000000000","74","441","115","441","74","0.21142474463956800745379","0.023364443793822999018150","0.6748441852805960","0.12039999999999999","2.26742224600682007","5","64"
"NFE2L2","211.66666666666669","27","563","45","27","563","0.01612987207242419854247","0.761395642953368034788753","1.7923690770289300","0.00737100000000000","0.30364857146551899","5","65"
"MXI1","212.33333333333334","53","431","153","53","431","0.40748468383569602657701","0.458575837250661977329003","0.3898887104838800","0.01369000000000000","0.74119397297100398","5","66"
"TBX21","212.33333333333334","100","399","100","399","138","0.16334062519599701346351","0.078633701950765494403939","0.7869057864562700","0.11000000000000000","1.75866925752255998","4","67"
"NFYB","213.00000000000000","62","438","62","139","438","0.04904681621446459888203","0.494233883147546015912610","1.3093891788113801","0.03547000000000000","0.68359034496152005","5","68"
"IRF9","214.00000000000000","101","327","214","327","101","1.00000000000000000000000","0.049630097016526097952749","0.0000000000000000","0.08689000000000000","1.96313837985633000","4","69"
"FOXO4","214.33333333333331","43","480","120","480","43","0.22570724038382500298283","0.008406335557476000280852","0.6464545091176011","0.13250000000000001","2.63529835909900001","3","70"
"CEBPA","214.33333333333334","65","394","65","184","394","0.05130588163270789758830","0.393122066973615014173760","1.2898328451375001","0.04854000000000000","0.85396917878690604","5","71"
"NR1H2","214.66666666666669","10","472","10","162","472","0.00006632395222706219699","0.577430010053973985506559","4.1783296021914600","0.04231000000000000","0.55714259069169103","4","72"
"NFKB2","215.00000000000000","57","345","57","345","243","0.04129718753692700194957","0.186058652657340006797426","1.3840795241010799","0.09214000000000000","1.32232890186374008","4","73"
"SOX9","216.33333333333334","110","423","116","423","110","0.21142474463956800745379","0.055372299519889700558650","0.6748441852805960","0.11540000000000000","1.91594340741596003","5","74"
"E2F3","218.66666666666666","187","270","199","270","187","1.00000000000000000000000","0.129256316359535994298113","0.0000000000000000","0.07156000000000000","1.51704106513839010","3","75"
"CREM","220.00000000000000","71","517","72","71","517","0.06788774178414369586676","0.664784269123926963018789","1.1682086374442799","0.01843000000000000","0.43331730341808999","5","76"
"CUX1","220.00000000000000","122","368","170","122","368","0.52747043944336802212547","0.334810965465633991744454","0.2778018741276240","0.03111000000000000","0.96446875598170401","6","77"
"TFAP2C","222.00000000000000","52","424","52","424","190","0.02936401483920550101181","0.134765875463145001766918","1.5321845651283299","0.11550000000000001","1.49556950266079003","6","78"
"ELF3","223.33333333333334","78","469","123","78","469","0.24909556184166700698590","0.564048646924558028104002","0.6036340102589350","0.02020000000000000","0.57683836971194502","4","79"
"SPI1","224.33333333333334","173","304","173","304","196","0.55364305732270502335979","0.138677205531337999211416","0.2567701417621070","0.08081000000000001","1.48073499213527993","6","80"
"MYOD1","226.66666666666666","172","285","223","285","172","1.00000000000000000000000","0.110502471092179005429657","0.0000000000000000","0.07627000000000000","1.59593874036919003","5","81"
"MEIS2","230.66666666666666","92","418","182","418","92","0.67832921453454597671140","0.042104385836397098530348","0.1685594781761370","0.11450000000000000","2.03248692771540984","4","82"
"ZEB2","233.33333333333334","76","326","76","326","298","0.07103672427413550150010","0.245599625225965012553786","1.1485170734466199","0.08599999999999999","1.16110395827669000","4","83"
"CEBPD","234.00000000000000","193","277","193","277","232","1.00000000000000000000000","0.171941958072408002111686","0.0000000000000000","0.07405000000000000","1.36599045897412008","5","84"
"TCF4","234.66666666666666","116","405","183","405","116","0.67832921453454597671140","0.062419502882398503196271","0.1685594781761370","0.11110000000000000","1.86330403426848989","5","85"
"KLF5","235.66666666666666","129","421","157","421","129","0.43868459740305798533200","0.072653310900972503660888","0.3578476137835450","0.11490000000000000","1.79500244176520996","5","86"
"TAL1","240.33333333333334","56","410","255","56","410","1.00000000000000000000000","0.423826713920265996105030","0.0000000000000000","0.01474000000000000","0.79979994674063004","6","87"
"CDX2","242.66666666666666","32","463","32","233","463","0.00331173708738998016227","0.555067333865660983427404","2.4799441483448801","0.06204000000000000","0.59018394611830205","5","88"
"STAT5A","245.00000000000000","185","298","252","298","185","1.00000000000000000000000","0.128589210507598999955192","0.0000000000000000","0.07965000000000000","1.51968878926354001","6","89"
"AR","245.66666666666666","87","427","87","223","427","0.10598937034491100195321","0.449455129197579017485964","0.9747376878675960","0.05983000000000000","0.75632372120141600","5","90"
"RELB","246.00000000000000","11","468","11","259","468","0.00006632395222706219699","0.562704741665125962590821","4.1783296021914600","0.06838000000000000","0.57882873267810697","4","91"
"MEF2A","251.66666666666666","8","395","8","395","352","0.00001621406637348170023","0.315314843186398019447836","4.7901080534984697","0.10750000000000000","1.00413231096314992","6","92"
"MEF2C","252.33333333333334","59","482","59","216","482","0.04336572634597710140802","0.587870209756092054753651","1.3628533750800000","0.05840000000000000","0.54192494766251798","5","93"
"STAT5B","254.33333333333334","216","294","253","294","216","1.00000000000000000000000","0.152162086838350002482301","0.0000000000000000","0.07840999999999999","1.43193617960253006","4","94"
"FOXA2","255.66666666666666","203","359","205","203","359","1.00000000000000000000000","0.322548209708303001974627","0.0000000000000000","0.05488000000000000","0.98923493487207403","6","95"
"ZEB1","256.33333333333331","132","372","265","132","372","1.00000000000000000000000","0.338438802484417988747367","0.0000000000000000","0.03360000000000000","0.95725452447705806","5","96"
"MYB","263.33333333333331","77","569","77","569","144","0.07459478764314500520705","0.084203643823040394411628","1.1272915180622700","0.15850000000000000","1.72679969210261008","6","97"
"NR2F2","263.33333333333331","230","320","230","320","240","1.00000000000000000000000","0.180580154779343998727725","0.0000000000000000","0.08475000000000001","1.33897087449540009","5","98"
"WT1","267.66666666666669","90","595","90","118","595","0.10784777035962900271215","0.832183029550606967461590","0.9671888290548940","0.03049000000000000","0.21190259051578000","4","99"
"TCF7","269.00000000000000","257","276","257","274","276","1.00000000000000000000000","0.224052494327746987146099","0.0000000000000000","0.07310000000000000","1.21582263497228005","5","100"
"GATA4","271.33333333333331","103","357","103","357","354","0.16698162400371699409796","0.316999220405469017691757","0.7773313194685449","0.09644000000000000","1.00064344072573008","5","101"
"SOX2","272.66666666666669","21","550","247","21","550","1.00000000000000000000000","0.736220857493862013143371","0.0000000000000000","0.00609800000000000","0.33686209931797401","5","102"
"MAFB","273.33333333333331","43","429","43","429","348","0.01540470028427970081153","0.307501077239134001928278","1.8123467469510399","0.11749999999999999","1.02047956239212989","4","103"
"GRHL2","273.33333333333331","106","424","106","290","424","0.17219828469386300184851","0.442563151441775992633865","0.7639711789665720","0.07743999999999999","0.76787213854007796","5","104"
"REST","274.33333333333331","110","490","110","490","223","0.19687953713725100945986","0.160694131319283006753551","0.7057994203280810","0.13560000000000000","1.40274084939786992","6","105"
"NRF1","275.00000000000000","154","516","154","155","516","0.42006863200199601182661","0.663283927392558037006154","0.3766797475433350","0.04054000000000000","0.43538371709801799","5","106"
"NCOA1","277.66666666666669","27","582","224","582","27","1.00000000000000000000000","0.003190816447477750131267","0.0000000000000000","0.16460000000000000","2.94873093484654980","4","107"
"PRDM1","277.66666666666669","99","497","237","99","497","1.00000000000000000000000","0.622910818558618961660045","0.0000000000000000","0.02564000000000000","0.49172916383513998","5","108"
"NR5A2","279.33333333333331","118","487","233","487","118","1.00000000000000000000000","0.062773991178147595104697","0.0000000000000000","0.13469999999999999","1.86078891734832008","4","109"
"TEAD4","282.33333333333331","60","415","60","372","415","0.04336572634597710140802","0.429699576597891985674238","1.3628533750800000","0.10100000000000001","0.78970584574011005","6","110"
"NFATC2","284.66666666666669","206","420","228","206","420","1.00000000000000000000000","0.434112940074643016696854","0.0000000000000000","0.05590000000000000","0.78217294858296704","3","111"
"LHX2","285.66666666666669","42","746","42","746","69","0.01335553397842060077694","0.021193297690284600143240","1.8743387434160601","0.22559999999999999","2.30452309059598015","4","112"
"HNF4G","287.33333333333331","130","560","130","172","560","0.26927735868067798064018","0.758387530846222013281022","0.5698001613059830","0.04484000000000000","0.30759893479341199","5","113"
"MYCN","290.66666666666669","114","388","114","388","370","0.21142474463956800745379","0.335934240261254013493186","0.6748441852805960","0.10520000000000000","0.96222968604659298","5","114"
"SP3","294.00000000000000","5","756","5","756","121","0.00001030371808873409941","0.064046906028882605310670","4.9870060321835998","0.22900000000000001","1.85185319867323006","3","115"
"EBF1","296.00000000000000","27","433","27","428","433","0.00237791216465515998710","0.460498468611821976104181","2.6238041913952501","0.11730000000000000","0.73802629801423902","5","116"
"E2F7","296.00000000000000","84","623","84","623","181","0.10206218878837700070328","0.122793046441892997333589","0.9911351221832800","0.17849999999999999","1.54315552049256999","5","117"
"PAX8","296.00000000000000","234","376","234","376","278","1.00000000000000000000000","0.227265964392436986551971","0.0000000000000000","0.10190000000000000","1.20743161991085990","4","118"
"REL","296.33333333333331","63","523","63","523","303","0.05009085412695969685704","0.261087367271032988469415","1.3002415628510600","0.14530000000000001","1.12382477902661004","3","119"
"EHF","298.33333333333331","125","569","201","125","569","1.00000000000000000000000","0.771869257100654015957275","0.0000000000000000","0.03174000000000000","0.28993069680251599","4","120"
"KLF13","298.66666666666669","156","383","156","383","357","0.43258770941328600345699","0.320555387716455975066765","0.3639258238008020","0.10380000000000000","0.99331722124397703","4","121"
"STAT6","299.66666666666669","67","578","254","578","67","1.00000000000000000000000","0.020215048037243499301496","0.0000000000000000","0.16339999999999999","2.32233232935003997","4","122"
"KLF3","303.66666666666669","216","413","216","282","413","1.00000000000000000000000","0.427131470471350027651170","0.0000000000000000","0.07555000000000001","0.79410987293699298","4","123"
"ATF4","304.33333333333337","8","893","12","893","8","0.00016171424566726200905","0.000091489898276841396542","3.7912517207109699","0.28280000000000000","3.91211876004437009","4","124"
"ELF5","306.66666666666669","136","462","136","322","462","0.30614440102449097524939","0.552256168573167949276126","0.5140736788263310","0.08525000000000001","0.59438271220292105","5","125"
"PAX5","308.33333333333331","129","470","129","470","326","0.26254841625966801599290","0.276496340629613979178458","0.5807905971132090","0.12900000000000000","1.08822375409394989","5","126"
"RUNX1","312.00000000000000","233","463","240","463","233","1.00000000000000000000000","0.173330916718120009445414","0.0000000000000000","0.12680000000000000","1.36157858710947011","5","127"
"BCL6","313.33333333333331","177","572","191","177","572","1.00000000000000000000000","0.776348151343121961609484","0.0000000000000000","0.04667000000000000","0.28408120337636400","5","128"
"TCF12","314.00000000000000","186","536","186","220","536","0.75565425805704300454835","0.697993631415671944573376","0.1216768660906310","0.05932000000000000","0.38803027214051600","5","129"
"GLI2","316.66666666666669","12","729","209","729","12","1.00000000000000000000000","0.000241308396070911989912","0.0000000000000000","0.21870000000000001","3.67131215990601989","3","130"
"ATF6","317.33333333333337","9","842","101","842","9","0.16698162400371699409796","0.000148340667211993993812","0.7773313194685449","0.26200000000000001","3.79383098375984007","3","131"
"CLOCK","320.66666666666663","28","901","28","901","33","0.00244504815473306014520","0.004389784492363580335750","2.6117125831134098","0.28660000000000002","2.84870295360817005","5","132"
"MEIS1","322.33333333333331","44","648","44","648","275","0.01540470028427970081153","0.223774235647839991880659","1.8123467469510399","0.18590000000000001","1.21655325906287004","5","133"
"LYL1","323.66666666666669","178","575","218","575","178","1.00000000000000000000000","0.120253464105641999504215","0.0000000000000000","0.16280000000000000","1.55371059739037998","5","134"
"TP53","326.33333333333337","7","855","7","855","117","0.00001269809383967040012","0.062501285574449103044081","4.8962614677877001","0.26829999999999998","1.86272273461083993","5","135"
"RFX5","326.66666666666669","124","622","124","622","234","0.25350294008930701616933","0.173462182218478006001661","0.5960169994187799","0.17799999999999999","1.36116300568539006","5","136"
"XBP1","327.00000000000000","123","596","262","596","123","1.00000000000000000000000","0.066245953781643093782883","0.0000000000000000","0.17010000000000000","1.83675579909887010","4","137"
"GATA1","327.00000000000000","168","606","207","168","606","1.00000000000000000000000","0.869977402020223999912218","0.0000000000000000","0.04361000000000000","0.16368719051380101","6","138"
"HHEX","328.33333333333331","210","435","210","435","340","1.00000000000000000000000","0.294424993474211027510989","0.0000000000000000","0.11890000000000001","1.04846375400972991","4","139"
"TEAD1","335.00000000000000","16","619","16","370","619","0.00054364226051377396130","0.912229953024729978139362","3.2646867903601602","0.10070000000000000","0.11022623940842299","4","140"
"ATF1","336.66666666666669","81","794","135","794","81","0.30614440102449097524939","0.033123933716575598706910","0.5140736788263310","0.24240000000000000","2.13057787725229986","5","141"
"FOXM1","337.33333333333331","133","673","206","673","133","1.00000000000000000000000","0.074728179826013096942461","0.0000000000000000","0.19510000000000000","1.78212910933095992","6","142"
"ELF1","337.33333333333331","176","519","176","317","519","0.60652328796695897938918","0.673471955136174971201513","0.2171525193788130","0.08415000000000000","0.42138776058158800","5","143"
"ETV4","337.66666666666669","72","820","121","820","72","0.23973175649415501275996","0.022743459797367901464860","0.6202744325634810","0.25359999999999999","2.27771673851154022","4","144"
"SOX6","343.00000000000000","160","439","160","430","439","0.44287381533708697345375","0.495127574199336006888217","0.3537199963708840","0.11780000000000000","0.68217614917822800","4","145"
"HNF1B","344.00000000000000","99","650","99","650","283","0.16318261225222399635193","0.236036004469718008191848","0.7873261188984150","0.18659999999999999","1.18495306548110002","3","146"
"ARID3A","349.66666666666669","175","685","189","685","175","1.00000000000000000000000","0.117904302579994998967372","0.0000000000000000","0.19980000000000001","1.56363077786821991","5","147"
"CREB3L1","350.66666666666669","194","466","194","392","466","1.00000000000000000000000","0.562420569254138968950940","0.0000000000000000","0.10610000000000000","0.57924989391911796","4","148"
"IRF2","353.66666666666669","152","632","152","632","277","0.40114327971518398685546","0.224327863980511993391431","0.3967004790617840","0.18060000000000001","1.21510023498886000","4","149"
"E2F1","355.66666666666669","56","866","145","866","56","0.37151640957971598933085","0.011898592409995099872244","0.4300219990432960","0.27270000000000000","2.51513763109694022","6","150"
"ZNF143","357.00000000000000","70","523","70","478","523","0.06480438344771680125866","0.675336053939669000989454","1.1883956169261800","0.13189999999999999","0.41883591647833901","5","151"
"NR5A1","358.66666666666669","232","506","232","338","506","1.00000000000000000000000","0.645317102049357993465151","0.0000000000000000","0.09023000000000000","0.46027742622814499","3","152"
"RXRA","360.33333333333331","57","782","242","782","57","1.00000000000000000000000","0.012096918388777499683839","0.0000000000000000","0.23730000000000001","2.50930441894973022","6","153"
"CEBPG","360.33333333333331","174","566","174","341","566","0.56083286912217100717015","0.766393646345958967636136","0.2511665412966280","0.09091000000000000","0.29709543907758901","4","154"
"MAFG","361.33333333333331","220","565","220","299","565","1.00000000000000000000000","0.766208795386528973558882","0.0000000000000000","0.07976999999999999","0.29733757762128898","4","155"
"SPIB","361.66666666666669","83","503","83","499","503","0.09846222104766109983753","0.636641634460589966870714","1.0067303719162599","0.13800000000000001","0.47239953745097202","4","156"
"MAZ","367.66666666666669","221","449","221","433","449","1.00000000000000000000000","0.511374827451886004858750","0.0000000000000000","0.11860000000000000","0.65669845596947196","5","157"
"LEF1","368.33333333333331","140","540","140","540","425","0.33105996490724198810796","0.446373427205208006540715","0.4800933353190020","0.15029999999999999","0.76147496379987101","4","158"
"RUNX3","368.33333333333331","241","479","241","479","385","1.00000000000000000000000","0.363164628789345023118784","0.0000000000000000","0.13210000000000000","0.90935147213279199","5","159"
"STAT2","369.33333333333331","213","645","250","645","213","1.00000000000000000000000","0.149091657904647012511390","0.0000000000000000","0.18490000000000001","1.44274734139078009","5","160"
"BATF","370.00000000000000","169","751","190","751","169","1.00000000000000000000000","0.109265942320398004583559","0.0000000000000000","0.22789999999999999","1.60150125478161010","5","161"
"CTCF","370.00000000000000","195","514","195","401","514","1.00000000000000000000000","0.657417492385234947249728","0.0000000000000000","0.11020000000000001","0.44348150716170498","6","162"
"ONECUT1","373.66666666666663","83","910","128","910","83","0.26254841625966801599290","0.033467715902257402782460","0.5807905971132090","0.28999999999999998","2.12642706846683982","4","163"
"TP63","373.66666666666669","132","585","132","585","404","0.29334172367961497407407","0.415778736960645989295671","0.5326261604252490","0.16520000000000001","0.81376648745585201","5","164"
"USF2","374.66666666666669","17","588","17","519","588","0.00058046205663000202506","0.812635917041010014116864","3.2362261637545000","0.14410000000000001","0.23702690590757999","5","165"
"USF1","375.00000000000000","20","694","20","694","411","0.00067738033413743299616","0.425361073519798016384641","3.1691674160462302","0.20340000000000000","0.79715490286782598","5","166"
"NANOG","379.33333333333331","118","747","118","747","273","0.22227774595425300874219","0.222558588136600010720656","0.6531040159022840","0.22559999999999999","1.21975282908126004","6","167"
"ETV1","380.66666666666669","204","628","204","310","628","1.00000000000000000000000","0.941910207319114012314287","0.0000000000000000","0.08262000000000000","0.07286919533077180","4","168"
"TCF3","383.33333333333331","256","549","256","549","345","1.00000000000000000000000","0.305453391686219988265805","0.0000000000000000","0.15240000000000001","1.02480884590471999","6","169"
"PKNOX1","385.33333333333331","167","512","167","512","477","0.48219184961294497826501","0.579789626238306987637827","0.3167801346844850","0.14140000000000000","0.55369203646394005","4","170"
"MNT","385.66666666666669","180","612","180","612","365","0.64095492447732305141272","0.331184749309999026944951","0.1931725114158150","0.17510000000000001","0.97173027872856599","4","171"
"POU5F1","386.00000000000000","58","934","58","934","166","0.04155911614256729835759","0.102700483882994006434863","1.3813336973633601","0.30280000000000001","1.63190033300151005","5","172"
"OTX2","387.00000000000000","78","941","142","941","78","0.35508322208901299532613","0.025990303239284300029777","0.4496698479076330","0.30549999999999999","2.22635662730930983","4","173"
"FOXP2","387.00000000000000","166","764","166","764","231","0.48219184961294497826501","0.170354435489569994155445","0.3167801346844850","0.23169999999999999","1.37106583052563002","6","174"
"POU2F1","406.66666666666669","161","614","161","614","445","0.46289149477621799322336","0.505175673640002043107700","0.3345207989227210","0.17549999999999999","0.66636837149065298","4","175"
